time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:25:51.538721,[],0,"(-0.5662569999694824, 0.42639487981796265, -0.5836798548698425, -0.39605340361595154, 0.046523984521627426, -0.0008134615491144359, -0.0336114838719368, 9.248918533325195, -1.147824764251709, -0.7192777991294861, 0.1404571682214737, 0.7706030607223511, -0.07343921065330505, -0.6172919869422913, -0.07654401659965515, 0.04266587644815445, 0.006967376451939344, 9.019299507141113, -3.322317123413086, -2.2342448234558105, 0.7663211226463318, 0.11001767218112946, 0.611266553401947, -0.16432048380374908, -0.6590741276741028, -0.033474452793598175, 0.29918625950813293, 9.193340301513672, 2.4804067611694336, -2.9332668781280518, -0.11487475037574768, 0.7496107816696167, -0.2940833270549774, -0.5817237496376038, -0.1034989282488823, 0.0013725515455007553, -0.0281932782381773, 9.17356014251709, -3.2784459590911865, -1.3270505666732788, -0.3607098460197449, 0.6958281993865967, -0.20826469361782074, -0.585096001625061, -1.9174528121948242, -0.4723896086215973, 0.4701312482357025, 8.626054763793945, 5.261152267456055, -3.2724242210388184, 0.043043095618486404, 0.3251485526561737, 0.06226571649312973, -0.9426286220550537, 0.0003639079804997891, 0.027238162234425545, -0.009090452454984188, 6.08685827255249, -0.5226525068283081, 7.649156093597412, 0.23165324330329895, 0.2699238359928131, 0.40085113048553467, -0.8442726135253906, -1.4798583984375, 0.4137897789478302, -1.6742137670516968, 6.762753009796143, -2.358403444290161, 6.2064080238342285, 0.0)"
2023/02/21/14:25:51.548668,[],0,"(-0.5662569999694824, 0.42639487981796265, -0.5836798548698425, -0.39605340361595154, 0.046523984521627426, -0.0008134615491144359, -0.0336114838719368, 9.248918533325195, -1.147824764251709, -0.7192777991294861, 0.1404571682214737, 0.7706030607223511, -0.07343921065330505, -0.6172919869422913, -0.07654401659965515, 0.04266587644815445, 0.006967376451939344, 9.019299507141113, -3.322317123413086, -2.2342448234558105, 0.7663211226463318, 0.11001767218112946, 0.611266553401947, -0.16432048380374908, -0.6590741276741028, -0.033474452793598175, 0.29918625950813293, 9.193340301513672, 2.4804067611694336, -2.9332668781280518, -0.11487475037574768, 0.7496107816696167, -0.2940833270549774, -0.5817237496376038, -0.1034989282488823, 0.0013725515455007553, -0.0281932782381773, 9.17356014251709, -3.2784459590911865, -1.3270505666732788, -0.3607098460197449, 0.6958281993865967, -0.20826469361782074, -0.585096001625061, -1.9174528121948242, -0.4723896086215973, 0.4701312482357025, 8.626054763793945, 5.261152267456055, -3.2724242210388184, 0.043043095618486404, 0.3251485526561737, 0.06226571649312973, -0.9426286220550537, 0.0003639079804997891, 0.027238162234425545, -0.009090452454984188, 6.08685827255249, -0.5226525068283081, 7.649156093597412, 0.23165324330329895, 0.2699238359928131, 0.40085113048553467, -0.8442726135253906, -1.4798583984375, 0.4137897789478302, -1.6742137670516968, 6.762753009796143, -2.358403444290161, 6.2064080238342285, 0.0)"
2023/02/21/14:25:51.558683,[],0,"(-0.5662569999694824, 0.42639487981796265, -0.5836798548698425, -0.39605340361595154, 0.046523984521627426, -0.0008134615491144359, -0.0336114838719368, 9.248918533325195, -1.147824764251709, -0.7192777991294861, 0.1404571682214737, 0.7706030607223511, -0.07343921065330505, -0.6172919869422913, -0.07654401659965515, 0.04266587644815445, 0.006967376451939344, 9.019299507141113, -3.322317123413086, -2.2342448234558105, 0.7663211226463318, 0.11001767218112946, 0.611266553401947, -0.16432048380374908, -0.6590741276741028, -0.033474452793598175, 0.29918625950813293, 9.193340301513672, 2.4804067611694336, -2.9332668781280518, -0.11487475037574768, 0.7496107816696167, -0.2940833270549774, -0.5817237496376038, -0.1034989282488823, 0.0013725515455007553, -0.0281932782381773, 9.17356014251709, -3.2784459590911865, -1.3270505666732788, -0.3607098460197449, 0.6958281993865967, -0.20826469361782074, -0.585096001625061, -1.9174528121948242, -0.4723896086215973, 0.4701312482357025, 8.626054763793945, 5.261152267456055, -3.2724242210388184, 0.043043095618486404, 0.3251485526561737, 0.06226571649312973, -0.9426286220550537, 0.0003639079804997891, 0.027238162234425545, -0.009090452454984188, 6.08685827255249, -0.5226525068283081, 7.649156093597412, 0.23165324330329895, 0.2699238359928131, 0.40085113048553467, -0.8442726135253906, -1.4798583984375, 0.4137897789478302, -1.6742137670516968, 6.762753009796143, -2.358403444290161, 6.2064080238342285, 0.0)"
2023/02/21/14:25:51.569017,[],0,"(-0.5662569999694824, 0.42639487981796265, -0.5836798548698425, -0.39605340361595154, 0.046523984521627426, -0.0008134615491144359, -0.0336114838719368, 9.248918533325195, -1.147824764251709, -0.7192777991294861, 0.14008747041225433, 0.7706489562988281, -0.07430266588926315, -0.6172153353691101, 0.10416356474161148, -0.018881410360336304, 0.01571154035627842, 9.183536529541016, -2.8611693382263184, -2.704000234603882, 0.7696126699447632, 0.10021135210990906, 0.6110947132110596, -0.15561899542808533, -0.7551755309104919, -0.092888243496418, 0.09538988769054413, 8.887222290039062, -0.06759282946586609, -2.827331304550171, -0.11487475037574768, 0.7496107816696167, -0.2940833270549774, -0.5817237496376038, -0.1034989282488823, 0.0013725515455007553, -0.0281932782381773, 9.17356014251709, -3.2784459590911865, -1.3270505666732788, -0.33942726254463196, 0.7081570029258728, -0.19246289134025574, -0.5884393453598022, -1.633146047592163, -0.3639475107192993, 0.5565659999847412, 8.863009452819824, 1.1764016151428223, -1.2586662769317627, 0.04260823130607605, 0.32530316710472107, 0.06249597296118736, -0.9425798058509827, 0.01949135959148407, -0.003491240320727229, -0.020321864634752274, 6.065213680267334, -0.4358941316604614, 7.6405863761901855, 0.23464827239513397, 0.2648313343524933, 0.41607171297073364, -0.8376687169075012, -1.2269597053527832, 0.5881651639938354, -1.6158782243728638, 7.057908058166504, -1.6877003908157349, 6.218439102172852, 0.0)"
2023/02/21/14:25:51.578580,[],0,"(-0.5662569999694824, 0.42639487981796265, -0.5836798548698425, -0.39605340361595154, 0.046523984521627426, -0.0008134615491144359, -0.0336114838719368, 9.248918533325195, -1.147824764251709, -0.7192777991294861, 0.1397181749343872, 0.7705491781234741, -0.07517590373754501, -0.6173179149627686, 0.1094302162528038, 0.008356688544154167, 0.017410295084118843, 9.227785110473633, -2.4601452350616455, -2.6776621341705322, 0.7696126699447632, 0.10021135210990906, 0.6110947132110596, -0.15561899542808533, -0.7551755309104919, -0.092888243496418, 0.09538988769054413, 8.887222290039062, -0.06759282946586609, -2.827331304550171, -0.11487475037574768, 0.7496107816696167, -0.2940833270549774, -0.5817237496376038, -0.1034989282488823, 0.0013725515455007553, -0.0281932782381773, 9.17356014251709, -3.2784459590911865, -1.3270505666732788, -0.33942726254463196, 0.7081570029258728, -0.19246289134025574, -0.5884393453598022, -1.633146047592163, -0.3639475107192993, 0.5565659999847412, 8.863009452819824, 1.1764016151428223, -1.2586662769317627, 0.04252585396170616, 0.32536351680755615, 0.06256178766489029, -0.9425582885742188, 0.00498774740844965, 0.0012528934748843312, -0.007616470102220774, 6.115167140960693, -0.37536782026290894, 7.545947074890137, 0.23378758132457733, 0.26124873757362366, 0.42784583568573, -0.8330909013748169, -0.5973421335220337, 0.5967766046524048, -1.3331964015960693, 7.555379390716553, -1.7761998176574707, 5.915005683898926, 0.0)"
2023/02/21/14:25:51.588642,[],0,"(-0.5675447583198547, 0.42592447996139526, -0.5835582613945007, -0.39489373564720154, 0.04406636953353882, -0.033347807824611664, -0.005345445591956377, 9.88479232788086, -0.7969340085983276, -0.4866252839565277, 0.13951720297336578, 0.7703548669815063, -0.07567260414361954, -0.6175451278686523, 0.06521926075220108, 0.03472915291786194, 0.00570967560634017, 9.38873291015625, -1.9500856399536133, -2.3356189727783203, 0.7715734839439392, 0.09726706147193909, 0.6105511784553528, -0.1498022824525833, -0.17416344583034515, -0.08713477104902267, -0.14232537150382996, 10.26545238494873, -3.252380609512329, -2.167203664779663, -0.11487475037574768, 0.7496107816696167, -0.2940833270549774, -0.5817237496376038, -0.1034989282488823, 0.0013725515455007553, -0.0281932782381773, 9.17356014251709, -3.2784459590911865, -1.3270505666732788, -0.3373678922653198, 0.7087777256965637, -0.19394603371620178, -0.5883892774581909, 0.49760133028030396, 0.16764388978481293, 0.002025545109063387, 11.128488540649414, -2.2632439136505127, 3.1108994483947754, 0.04253104329109192, 0.3253322243690491, 0.06256115436553955, -0.9425688982009888, -0.0028549726121127605, 0.011896839365363121, 0.004033938515931368, 6.099633693695068, -0.3295098543167114, 7.633686542510986, 0.2298176884651184, 0.25921741127967834, 0.43167200684547424, -0.8328561782836914, 0.16423216462135315, 0.5152258276939392, -0.45654138922691345, 7.361438751220703, 2.775411605834961, 7.58486270904541, 0.0)"
2023/02/21/14:25:51.598618,[],0,"(-0.5675447583198547, 0.42592447996139526, -0.5835582613945007, -0.39489373564720154, 0.04406636953353882, -0.033347807824611664, -0.005345445591956377, 9.88479232788086, -0.7969340085983276, -0.4866252839565277, 0.13951720297336578, 0.7703548669815063, -0.07567260414361954, -0.6175451278686523, 0.06521926075220108, 0.03472915291786194, 0.00570967560634017, 9.38873291015625, -1.9500856399536133, -2.3356189727783203, 0.7715734839439392, 0.09726706147193909, 0.6105511784553528, -0.1498022824525833, -0.17416344583034515, -0.08713477104902267, -0.14232537150382996, 10.26545238494873, -3.252380609512329, -2.167203664779663, -0.11487475037574768, 0.7496107816696167, -0.2940833270549774, -0.5817237496376038, -0.1034989282488823, 0.0013725515455007553, -0.0281932782381773, 9.17356014251709, -3.2784459590911865, -1.3270505666732788, -0.3373678922653198, 0.7087777256965637, -0.19394603371620178, -0.5883892774581909, 0.49760133028030396, 0.16764388978481293, 0.002025545109063387, 11.128488540649414, -2.2632439136505127, 3.1108994483947754, 0.04253104329109192, 0.3253322243690491, 0.06256115436553955, -0.9425688982009888, -0.0028549726121127605, 0.011896839365363121, 0.004033938515931368, 6.099633693695068, -0.3295098543167114, 7.633686542510986, 0.2298176884651184, 0.25921741127967834, 0.43167200684547424, -0.8328561782836914, 0.16423216462135315, 0.5152258276939392, -0.45654138922691345, 7.361438751220703, 2.775411605834961, 7.58486270904541, 0.0)"
2023/02/21/14:25:51.608559,[],0,"(-0.5674446821212769, 0.42626234889030457, -0.5828719735145569, -0.39568567276000977, -0.10771074146032333, -0.013358259573578835, -0.05882132798433304, 9.980975151062012, 0.39013782143592834, -0.15399079024791718, 0.1396474987268448, 0.7701067328453064, -0.0755184143781662, -0.6178439855575562, -0.01763221248984337, 0.0591733381152153, -0.011368661187589169, 9.538488388061523, -1.6846250295639038, -1.9392352104187012, 0.7715734839439392, 0.09726706147193909, 0.6105511784553528, -0.1498022824525833, -0.17416344583034515, -0.08713477104902267, -0.14232537150382996, 10.26545238494873, -3.252380609512329, -2.167203664779663, -0.11662041395902634, 0.7487794160842896, -0.2941790521144867, -0.5823982357978821, 0.02481180988252163, 0.009188736788928509, -0.031616609543561935, 9.4282865524292, -2.768831729888916, -1.6478995084762573, -0.3373678922653198, 0.7087777256965637, -0.19394603371620178, -0.5883892774581909, 0.49760133028030396, 0.16764388978481293, 0.002025545109063387, 11.128488540649414, -2.2632439136505127, 3.1108994483947754, 0.04265029728412628, 0.32526445388793945, 0.062488529831171036, -0.9425917267799377, -0.013180944137275219, 0.015269833616912365, 0.01692490093410015, 6.054906845092773, -0.3248436450958252, 7.6414794921875, 0.2298176884651184, 0.25921741127967834, 0.43167200684547424, -0.8328561782836914, 0.16423216462135315, 0.5152258276939392, -0.45654138922691345, 7.361438751220703, 2.775411605834961, 7.58486270904541, 0.0)"
2023/02/21/14:25:51.618560,[],0,"(-0.5674446821212769, 0.42626234889030457, -0.5828719735145569, -0.39568567276000977, -0.10771074146032333, -0.013358259573578835, -0.05882132798433304, 9.980975151062012, 0.39013782143592834, -0.15399079024791718, 0.1396474987268448, 0.7701067328453064, -0.0755184143781662, -0.6178439855575562, -0.01763221248984337, 0.0591733381152153, -0.011368661187589169, 9.538488388061523, -1.6846250295639038, -1.9392352104187012, 0.7715734839439392, 0.09726706147193909, 0.6105511784553528, -0.1498022824525833, -0.17416344583034515, -0.08713477104902267, -0.14232537150382996, 10.26545238494873, -3.252380609512329, -2.167203664779663, -0.11662041395902634, 0.7487794160842896, -0.2941790521144867, -0.5823982357978821, 0.02481180988252163, 0.009188736788928509, -0.031616609543561935, 9.4282865524292, -2.768831729888916, -1.6478995084762573, -0.3373678922653198, 0.7087777256965637, -0.19394603371620178, -0.5883892774581909, 0.49760133028030396, 0.16764388978481293, 0.002025545109063387, 11.128488540649414, -2.2632439136505127, 3.1108994483947754, 0.04265029728412628, 0.32526445388793945, 0.062488529831171036, -0.9425917267799377, -0.013180944137275219, 0.015269833616912365, 0.01692490093410015, 6.054906845092773, -0.3248436450958252, 7.6414794921875, 0.2298176884651184, 0.25921741127967834, 0.43167200684547424, -0.8328561782836914, 0.16423216462135315, 0.5152258276939392, -0.45654138922691345, 7.361438751220703, 2.775411605834961, 7.58486270904541, 0.0)"
2023/02/21/14:25:51.629015,[],0,"(-0.5676731467247009, 0.42649587988853455, -0.5819391012191772, -0.39647871255874634, -0.09763266146183014, -0.048384543508291245, -0.0943869948387146, 9.88808536529541, 0.37741562724113464, -0.3122291564941406, 0.1407139003276825, 0.7697311639785767, -0.07340537011623383, -0.6183245182037354, -0.1532704383134842, 0.061447445303201675, -0.05377821996808052, 9.45407485961914, -2.405332088470459, -1.8858575820922852, 0.7715734839439392, 0.09726706147193909, 0.6105511784553528, -0.1498022824525833, -0.17416344583034515, -0.08713477104902267, -0.14232537150382996, 10.26545238494873, -3.252380609512329, -2.167203664779663, -0.11533962935209274, 0.7491417527198792, -0.2943391501903534, -0.5821064114570618, -0.09823630005121231, 0.009434658102691174, 0.08453578501939774, 9.738879203796387, -2.179316282272339, -1.0602526664733887, -0.3544698655605316, 0.7032883763313293, -0.21020270884037018, -0.5792679786682129, 1.5442047119140625, -0.06097109615802765, -0.16184158623218536, 9.472718238830566, 0.891559898853302, -2.4622111320495605, 0.04280220344662666, 0.32550355792045593, 0.06239508464932442, -0.9425084590911865, 0.023530879989266396, -0.028691880404949188, 0.002821367233991623, 5.994067192077637, -0.5674249529838562, 7.722602367401123, 0.22998200356960297, 0.26035863161087036, 0.42666110396385193, -0.8350341320037842, 0.12779942154884338, -0.09220468997955322, 0.2969208061695099, 5.8918280601501465, -0.5589066743850708, 8.416555404663086, 0.0)"
