time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:09:03.228628,[],0,"(0.5247287154197693, -0.38337743282318115, 0.6188430190086365, 0.4412650465965271, 0.025470903143286705, -0.09337034821510315, 0.042255908250808716, 9.681953430175781, -0.30837738513946533, 1.2151857614517212, -0.12999795377254486, -0.7723942995071411, 0.05661388486623764, 0.6191142201423645, 0.2066480815410614, -0.02798682078719139, 0.1508978009223938, 9.02551555633545, -2.2857131958007812, -2.4851772785186768, -0.746353805065155, -0.227460116147995, -0.5879744291305542, 0.21331660449504852, -0.03420194983482361, 0.05958883464336395, 0.0344371534883976, 9.64239501953125, -0.3399008810520172, -1.7862647771835327, -0.017847465351223946, -0.7556883692741394, 0.18453945219516754, 0.6281415224075317, 0.14832359552383423, -0.09230155497789383, -0.03139521926641464, 9.36992073059082, -3.1596505641937256, -1.3887277841567993, 0.6971056461334229, -0.3745173513889313, 0.5234225392341614, 0.31592610478401184, -0.10353494435548782, 0.11058247089385986, -0.16059544682502747, 9.585639953613281, 0.7911171317100525, -1.8101693391799927, -0.10007770359516144, -0.31770867109298706, -0.20471526682376862, 0.9204006195068359, 0.03315522521734238, -0.029288632795214653, -0.0349716953933239, 6.268252849578857, -0.5522857904434204, 7.512666702270508, -0.2538412809371948, -0.2433624565601349, -0.4787117540836334, 0.804471492767334, 0.01091097667813301, 0.0033625769428908825, -0.01212366297841072, 6.183250904083252, -1.6905769109725952, 7.433338642120361, 0.0)"
2023/02/21/14:09:03.238607,[],0,"(0.5247287154197693, -0.38337743282318115, 0.6188430190086365, 0.4412650465965271, 0.025470903143286705, -0.09337034821510315, 0.042255908250808716, 9.681953430175781, -0.30837738513946533, 1.2151857614517212, -0.12999795377254486, -0.7723942995071411, 0.05661388486623764, 0.6191142201423645, 0.2066480815410614, -0.02798682078719139, 0.1508978009223938, 9.02551555633545, -2.2857131958007812, -2.4851772785186768, -0.746353805065155, -0.227460116147995, -0.5879744291305542, 0.21331660449504852, -0.03420194983482361, 0.05958883464336395, 0.0344371534883976, 9.64239501953125, -0.3399008810520172, -1.7862647771835327, -0.017847465351223946, -0.7556883692741394, 0.18453945219516754, 0.6281415224075317, 0.14832359552383423, -0.09230155497789383, -0.03139521926641464, 9.36992073059082, -3.1596505641937256, -1.3887277841567993, 0.6971056461334229, -0.3745173513889313, 0.5234225392341614, 0.31592610478401184, -0.10353494435548782, 0.11058247089385986, -0.16059544682502747, 9.585639953613281, 0.7911171317100525, -1.8101693391799927, -0.10007770359516144, -0.31770867109298706, -0.20471526682376862, 0.9204006195068359, 0.03315522521734238, -0.029288632795214653, -0.0349716953933239, 6.268252849578857, -0.5522857904434204, 7.512666702270508, -0.2538412809371948, -0.2433624565601349, -0.4787117540836334, 0.804471492767334, 0.01091097667813301, 0.0033625769428908825, -0.01212366297841072, 6.183250904083252, -1.6905769109725952, 7.433338642120361, 0.0)"
2023/02/21/14:09:03.249025,[],0,"(0.5247287154197693, -0.38337743282318115, 0.6188430190086365, 0.4412650465965271, 0.025470903143286705, -0.09337034821510315, 0.042255908250808716, 9.681953430175781, -0.30837738513946533, 1.2151857614517212, -0.12999795377254486, -0.7723942995071411, 0.05661388486623764, 0.6191142201423645, 0.2066480815410614, -0.02798682078719139, 0.1508978009223938, 9.02551555633545, -2.2857131958007812, -2.4851772785186768, -0.746353805065155, -0.227460116147995, -0.5879744291305542, 0.21331660449504852, -0.03420194983482361, 0.05958883464336395, 0.0344371534883976, 9.64239501953125, -0.3399008810520172, -1.7862647771835327, -0.017847465351223946, -0.7556883692741394, 0.18453945219516754, 0.6281415224075317, 0.14832359552383423, -0.09230155497789383, -0.03139521926641464, 9.36992073059082, -3.1596505641937256, -1.3887277841567993, 0.6971056461334229, -0.3745173513889313, 0.5234225392341614, 0.31592610478401184, -0.10353494435548782, 0.11058247089385986, -0.16059544682502747, 9.585639953613281, 0.7911171317100525, -1.8101693391799927, -0.10007770359516144, -0.31770867109298706, -0.20471526682376862, 0.9204006195068359, 0.03315522521734238, -0.029288632795214653, -0.0349716953933239, 6.268252849578857, -0.5522857904434204, 7.512666702270508, -0.2538412809371948, -0.2433624565601349, -0.4787117540836334, 0.804471492767334, 0.01091097667813301, 0.0033625769428908825, -0.01212366297841072, 6.183250904083252, -1.6905769109725952, 7.433338642120361, 0.0)"
2023/02/21/14:09:03.258566,[],0,"(0.5310453176498413, -0.3893612325191498, 0.6144299507141113, 0.4345855116844177, -0.014758565463125706, -0.07906316220760345, -0.0013944884994998574, 9.441702842712402, -0.2659810781478882, 1.2657182216644287, -0.13094691932201385, -0.7722722887992859, 0.05982969328761101, 0.6187639236450195, 0.07579074800014496, -0.020576657727360725, 0.1485985666513443, 9.210893630981445, -2.34671688079834, -2.595120906829834, -0.7461145520210266, -0.2272384613752365, -0.5882948040962219, 0.21350643038749695, 0.0024136502761393785, 0.05863725021481514, 0.006696737837046385, 9.572710037231445, -0.3066983222961426, -1.843454122543335, -0.016699451953172684, -0.7565988302230835, 0.1853465437889099, 0.6268380880355835, 0.0334400050342083, -0.05472578480839729, -0.005488672759383917, 9.226996421813965, -2.8817102909088135, -1.5103516578674316, 0.6971056461334229, -0.3745173513889313, 0.5234225392341614, 0.31592610478401184, -0.10353494435548782, 0.11058247089385986, -0.16059544682502747, 9.585639953613281, 0.7911171317100525, -1.8101693391799927, -0.09963618218898773, -0.3179597854614258, -0.20508359372615814, 0.9202798008918762, 0.016616424545645714, 0.000264210655586794, -0.023940227925777435, 6.115443229675293, -0.4423752427101135, 7.614590644836426, -0.25368010997772217, -0.24346153438091278, -0.47877752780914307, 0.8044531941413879, 0.007821987383067608, 0.003110221354290843, -0.0047542015090584755, 6.186949253082275, -1.8186360597610474, 7.377622604370117, 0.0)"
2023/02/21/14:09:03.268634,[],0,"(0.5310453176498413, -0.3893612325191498, 0.6144299507141113, 0.4345855116844177, -0.014758565463125706, -0.07906316220760345, -0.0013944884994998574, 9.441702842712402, -0.2659810781478882, 1.2657182216644287, -0.13094691932201385, -0.7722722887992859, 0.05982969328761101, 0.6187639236450195, 0.07579074800014496, -0.020576657727360725, 0.1485985666513443, 9.210893630981445, -2.34671688079834, -2.595120906829834, -0.7461145520210266, -0.2272384613752365, -0.5882948040962219, 0.21350643038749695, 0.0024136502761393785, 0.05863725021481514, 0.006696737837046385, 9.572710037231445, -0.3066983222961426, -1.843454122543335, -0.016699451953172684, -0.7565988302230835, 0.1853465437889099, 0.6268380880355835, 0.0334400050342083, -0.05472578480839729, -0.005488672759383917, 9.226996421813965, -2.8817102909088135, -1.5103516578674316, 0.6971056461334229, -0.3745173513889313, 0.5234225392341614, 0.31592610478401184, -0.10353494435548782, 0.11058247089385986, -0.16059544682502747, 9.585639953613281, 0.7911171317100525, -1.8101693391799927, -0.09963618218898773, -0.3179597854614258, -0.20508359372615814, 0.9202798008918762, 0.016616424545645714, 0.000264210655586794, -0.023940227925777435, 6.115443229675293, -0.4423752427101135, 7.614590644836426, -0.25368010997772217, -0.24346153438091278, -0.47877752780914307, 0.8044531941413879, 0.007821987383067608, 0.003110221354290843, -0.0047542015090584755, 6.186949253082275, -1.8186360597610474, 7.377622604370117, 0.0)"
2023/02/21/14:09:03.278654,[],0,"(0.5310453176498413, -0.3893612325191498, 0.6144299507141113, 0.4345855116844177, -0.014758565463125706, -0.07906316220760345, -0.0013944884994998574, 9.441702842712402, -0.2659810781478882, 1.2657182216644287, -0.13094691932201385, -0.7722722887992859, 0.05982969328761101, 0.6187639236450195, 0.07579074800014496, -0.020576657727360725, 0.1485985666513443, 9.210893630981445, -2.34671688079834, -2.595120906829834, -0.7461145520210266, -0.2272384613752365, -0.5882948040962219, 0.21350643038749695, 0.0024136502761393785, 0.05863725021481514, 0.006696737837046385, 9.572710037231445, -0.3066983222961426, -1.843454122543335, -0.016699451953172684, -0.7565988302230835, 0.1853465437889099, 0.6268380880355835, 0.0334400050342083, -0.05472578480839729, -0.005488672759383917, 9.226996421813965, -2.8817102909088135, -1.5103516578674316, 0.6971056461334229, -0.3745173513889313, 0.5234225392341614, 0.31592610478401184, -0.10353494435548782, 0.11058247089385986, -0.16059544682502747, 9.585639953613281, 0.7911171317100525, -1.8101693391799927, -0.09963618218898773, -0.3179597854614258, -0.20508359372615814, 0.9202798008918762, 0.016616424545645714, 0.000264210655586794, -0.023940227925777435, 6.115443229675293, -0.4423752427101135, 7.614590644836426, -0.25368010997772217, -0.24346153438091278, -0.47877752780914307, 0.8044531941413879, 0.007821987383067608, 0.003110221354290843, -0.0047542015090584755, 6.186949253082275, -1.8186360597610474, 7.377622604370117, 0.0)"
2023/02/21/14:09:03.288616,[],0,"(0.5310453176498413, -0.3893612325191498, 0.6144299507141113, 0.4345855116844177, -0.014758565463125706, -0.07906316220760345, -0.0013944884994998574, 9.441702842712402, -0.2659810781478882, 1.2657182216644287, -0.13094691932201385, -0.7722722887992859, 0.05982969328761101, 0.6187639236450195, 0.07579074800014496, -0.020576657727360725, 0.1485985666513443, 9.210893630981445, -2.34671688079834, -2.595120906829834, -0.7461145520210266, -0.2272384613752365, -0.5882948040962219, 0.21350643038749695, 0.0024136502761393785, 0.05863725021481514, 0.006696737837046385, 9.572710037231445, -0.3066983222961426, -1.843454122543335, -0.016699451953172684, -0.7565988302230835, 0.1853465437889099, 0.6268380880355835, 0.0334400050342083, -0.05472578480839729, -0.005488672759383917, 9.226996421813965, -2.8817102909088135, -1.5103516578674316, 0.6971056461334229, -0.3745173513889313, 0.5234225392341614, 0.31592610478401184, -0.10353494435548782, 0.11058247089385986, -0.16059544682502747, 9.585639953613281, 0.7911171317100525, -1.8101693391799927, -0.09963618218898773, -0.3179597854614258, -0.20508359372615814, 0.9202798008918762, 0.016616424545645714, 0.000264210655586794, -0.023940227925777435, 6.115443229675293, -0.4423752427101135, 7.614590644836426, -0.25368010997772217, -0.24346153438091278, -0.47877752780914307, 0.8044531941413879, 0.007821987383067608, 0.003110221354290843, -0.0047542015090584755, 6.186949253082275, -1.8186360597610474, 7.377622604370117, 0.0)"
2023/02/21/14:09:03.298593,[],0,"(0.5313120484352112, -0.3896520137786865, 0.6141000986099243, 0.43446508049964905, -0.008812407031655312, -0.058249182999134064, 0.00044974699267186224, 9.541715621948242, -0.355991393327713, 1.2500272989273071, -0.13270846009254456, -0.7720374464988708, 0.06199377775192261, 0.6184686422348022, 0.03596324473619461, -0.0017567581962794065, 0.15804758667945862, 9.229659080505371, -2.538020133972168, -2.5605080127716064, -0.7461145520210266, -0.2272384613752365, -0.5882948040962219, 0.21350643038749695, 0.0024136502761393785, 0.05863725021481514, 0.006696737837046385, 9.572710037231445, -0.3066983222961426, -1.843454122543335, -0.016342494636774063, -0.7568283677101135, 0.1858750730752945, 0.6264137625694275, 0.040279120206832886, -0.03940489515662193, 0.0008751073619350791, 9.347505569458008, -3.099684238433838, -1.55275297164917, 0.696355402469635, -0.37289148569107056, 0.5229946374893188, 0.32018381357192993, -0.10008484870195389, 0.09056102484464645, -0.13101845979690552, 9.485642433166504, 0.6927083730697632, -2.1735639572143555, -0.09945666044950485, -0.3181132376194, -0.20526495575904846, 0.9202057719230652, -0.0023836337495595217, -0.0014006593264639378, -0.007624540012329817, 6.102017879486084, -0.5192760229110718, 7.62164306640625, -0.25368010997772217, -0.24346153438091278, -0.47877752780914307, 0.8044531941413879, 0.007821987383067608, 0.003110221354290843, -0.0047542015090584755, 6.186949253082275, -1.8186360597610474, 7.377622604370117, 0.0)"
2023/02/21/14:09:03.308581,[],0,"(0.5313120484352112, -0.3896520137786865, 0.6141000986099243, 0.43446508049964905, -0.008812407031655312, -0.058249182999134064, 0.00044974699267186224, 9.541715621948242, -0.355991393327713, 1.2500272989273071, -0.13270846009254456, -0.7720374464988708, 0.06199377775192261, 0.6184686422348022, 0.03596324473619461, -0.0017567581962794065, 0.15804758667945862, 9.229659080505371, -2.538020133972168, -2.5605080127716064, -0.7461145520210266, -0.2272384613752365, -0.5882948040962219, 0.21350643038749695, 0.0024136502761393785, 0.05863725021481514, 0.006696737837046385, 9.572710037231445, -0.3066983222961426, -1.843454122543335, -0.016342494636774063, -0.7568283677101135, 0.1858750730752945, 0.6264137625694275, 0.040279120206832886, -0.03940489515662193, 0.0008751073619350791, 9.347505569458008, -3.099684238433838, -1.55275297164917, 0.696355402469635, -0.37289148569107056, 0.5229946374893188, 0.32018381357192993, -0.10008484870195389, 0.09056102484464645, -0.13101845979690552, 9.485642433166504, 0.6927083730697632, -2.1735639572143555, -0.09945666044950485, -0.3181132376194, -0.20526495575904846, 0.9202057719230652, -0.0023836337495595217, -0.0014006593264639378, -0.007624540012329817, 6.102017879486084, -0.5192760229110718, 7.62164306640625, -0.25368010997772217, -0.24346153438091278, -0.47877752780914307, 0.8044531941413879, 0.007821987383067608, 0.003110221354290843, -0.0047542015090584755, 6.186949253082275, -1.8186360597610474, 7.377622604370117, 0.0)"
2023/02/21/14:09:03.318984,[],0,"(0.5313120484352112, -0.3896520137786865, 0.6141000986099243, 0.43446508049964905, -0.008812407031655312, -0.058249182999134064, 0.00044974699267186224, 9.541715621948242, -0.355991393327713, 1.2500272989273071, -0.13270846009254456, -0.7720374464988708, 0.06199377775192261, 0.6184686422348022, 0.03596324473619461, -0.0017567581962794065, 0.15804758667945862, 9.229659080505371, -2.538020133972168, -2.5605080127716064, -0.7461145520210266, -0.2272384613752365, -0.5882948040962219, 0.21350643038749695, 0.0024136502761393785, 0.05863725021481514, 0.006696737837046385, 9.572710037231445, -0.3066983222961426, -1.843454122543335, -0.016342494636774063, -0.7568283677101135, 0.1858750730752945, 0.6264137625694275, 0.040279120206832886, -0.03940489515662193, 0.0008751073619350791, 9.347505569458008, -3.099684238433838, -1.55275297164917, 0.696355402469635, -0.37289148569107056, 0.5229946374893188, 0.32018381357192993, -0.10008484870195389, 0.09056102484464645, -0.13101845979690552, 9.485642433166504, 0.6927083730697632, -2.1735639572143555, -0.09945666044950485, -0.3181132376194, -0.20526495575904846, 0.9202057719230652, -0.0023836337495595217, -0.0014006593264639378, -0.007624540012329817, 6.102017879486084, -0.5192760229110718, 7.62164306640625, -0.25368010997772217, -0.24346153438091278, -0.47877752780914307, 0.8044531941413879, 0.007821987383067608, 0.003110221354290843, -0.0047542015090584755, 6.186949253082275, -1.8186360597610474, 7.377622604370117, 0.0)"
