time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:08:10.118684,[],0,"(-0.5451866984367371, 0.40186694264411926, -0.6106775403022766, -0.4103015065193176, -0.02524646185338497, 0.034238312393426895, 0.02940955199301243, 9.733377456665039, -0.17499545216560364, 0.668757438659668, 0.1660432517528534, 0.7682865262031555, -0.06829708814620972, -0.6144110560417175, 0.032863933593034744, -0.009439414367079735, 0.0004986983840353787, 8.997729301452637, -3.11932110786438, -2.26792049407959, 0.7463009357452393, 0.23424014449119568, 0.5981084108352661, -0.1744498461484909, -0.056082531809806824, -0.002896356163546443, -0.010151165537536144, 9.50849723815918, 0.10826173424720764, -2.316654682159424, 0.044345077127218246, 0.741073727607727, -0.16296273469924927, -0.6498357057571411, 0.01370537094771862, 0.016680194064974785, 0.0028441764879971743, 9.300631523132324, -3.04543137550354, -1.0881973505020142, -0.7046704888343811, 0.3614673614501953, -0.5337002277374268, -0.29655513167381287, -0.07905126363039017, 0.041870005428791046, 0.021070163697004318, 9.634068489074707, 0.3081505000591278, -2.5404372215270996, 0.11162370443344116, 0.31250667572021484, 0.23499909043312073, -0.9135946035385132, -0.004274865612387657, 0.007849393412470818, 0.010478162206709385, 6.075982570648193, -0.5729556679725647, 7.605513572692871, 0.2710157334804535, 0.22295965254306793, 0.5120319128036499, -0.7840043306350708, -0.041844405233860016, -0.014004357159137726, 0.014621556736528873, 6.122854232788086, -1.974746823310852, 7.38216495513916, 0.0)"
2023/02/21/14:08:10.128744,[],0,"(-0.5451866984367371, 0.40186694264411926, -0.6106775403022766, -0.4103015065193176, -0.02524646185338497, 0.034238312393426895, 0.02940955199301243, 9.733377456665039, -0.17499545216560364, 0.668757438659668, 0.1660432517528534, 0.7682865262031555, -0.06829708814620972, -0.6144110560417175, 0.032863933593034744, -0.009439414367079735, 0.0004986983840353787, 8.997729301452637, -3.11932110786438, -2.26792049407959, 0.7464779615402222, 0.23372246325016022, 0.598235547542572, -0.17395029962062836, -0.08553067594766617, -0.0026851417496800423, 0.0007955803885124624, 9.569005966186523, 0.1544494926929474, -2.32656192779541, 0.044345077127218246, 0.741073727607727, -0.16296273469924927, -0.6498357057571411, 0.01370537094771862, 0.016680194064974785, 0.0028441764879971743, 9.300631523132324, -3.04543137550354, -1.0881973505020142, -0.7046704888343811, 0.3614673614501953, -0.5337002277374268, -0.29655513167381287, -0.07905126363039017, 0.041870005428791046, 0.021070163697004318, 9.634068489074707, 0.3081505000591278, -2.5404372215270996, 0.1116611436009407, 0.31244897842407227, 0.23498451709747314, -0.9136135578155518, -0.006536075845360756, 0.010986698791384697, 0.0075090378522872925, 6.100049018859863, -0.5735003352165222, 7.605998992919922, 0.27129891514778137, 0.22299176454544067, 0.5119993686676025, -0.7839184999465942, -0.030557487159967422, -0.016720177605748177, 0.011174017563462257, 6.120287895202637, -1.9943608045578003, 7.376823425292969, 0.0)"
2023/02/21/14:08:10.138738,[],0,"(-0.5451866984367371, 0.40186694264411926, -0.6106775403022766, -0.4103015065193176, -0.02524646185338497, 0.034238312393426895, 0.02940955199301243, 9.733377456665039, -0.17499545216560364, 0.668757438659668, 0.1660432517528534, 0.7682865262031555, -0.06829708814620972, -0.6144110560417175, 0.032863933593034744, -0.009439414367079735, 0.0004986983840353787, 8.997729301452637, -3.11932110786438, -2.26792049407959, 0.746799886226654, 0.23292504251003265, 0.5984405279159546, -0.17292995750904083, -0.057553794234991074, -0.002493947511538863, -0.013694236986339092, 9.575570106506348, 0.1439410299062729, -2.2378528118133545, 0.044345077127218246, 0.741073727607727, -0.16296273469924927, -0.6498357057571411, 0.01370537094771862, 0.016680194064974785, 0.0028441764879971743, 9.300631523132324, -3.04543137550354, -1.0881973505020142, -0.7036507725715637, 0.3625602722167969, -0.5337889194488525, -0.2974812090396881, -0.09727703034877777, 0.04400434345006943, 0.03568681329488754, 9.59947395324707, 0.4852897822856903, -2.510606527328491, 0.11171375215053558, 0.31240740418434143, 0.23496387898921967, -0.9136266112327576, -0.007601442281156778, 0.008494320325553417, 0.00836692564189434, 6.0825419425964355, -0.6006298065185547, 7.587462902069092, 0.2715461254119873, 0.22306755185127258, 0.5119966864585876, -0.7838130593299866, -0.025916846469044685, -0.018173085525631905, 0.0047650327906012535, 6.149888038635254, -1.9758787155151367, 7.3749518394470215, 0.0)"
2023/02/21/14:08:10.148626,[],0,"(-0.5451866984367371, 0.40186694264411926, -0.6106775403022766, -0.4103015065193176, -0.02524646185338497, 0.034238312393426895, 0.02940955199301243, 9.733377456665039, -0.17499545216560364, 0.668757438659668, 0.1660432517528534, 0.7682865262031555, -0.06829708814620972, -0.6144110560417175, 0.032863933593034744, -0.009439414367079735, 0.0004986983840353787, 8.997729301452637, -3.11932110786438, -2.26792049407959, 0.746799886226654, 0.23292504251003265, 0.5984405279159546, -0.17292995750904083, -0.057553794234991074, -0.002493947511538863, -0.013694236986339092, 9.575570106506348, 0.1439410299062729, -2.2378528118133545, 0.044345077127218246, 0.741073727607727, -0.16296273469924927, -0.6498357057571411, 0.01370537094771862, 0.016680194064974785, 0.0028441764879971743, 9.300631523132324, -3.04543137550354, -1.0881973505020142, -0.7036507725715637, 0.3625602722167969, -0.5337889194488525, -0.2974812090396881, -0.09727703034877777, 0.04400434345006943, 0.03568681329488754, 9.59947395324707, 0.4852897822856903, -2.510606527328491, 0.11171375215053558, 0.31240740418434143, 0.23496387898921967, -0.9136266112327576, -0.007601442281156778, 0.008494320325553417, 0.00836692564189434, 6.0825419425964355, -0.6006298065185547, 7.587462902069092, 0.2715461254119873, 0.22306755185127258, 0.5119966864585876, -0.7838130593299866, -0.025916846469044685, -0.018173085525631905, 0.0047650327906012535, 6.149888038635254, -1.9758787155151367, 7.3749518394470215, 0.0)"
2023/02/21/14:08:10.158667,[],0,"(-0.5451866984367371, 0.40186694264411926, -0.6106775403022766, -0.4103015065193176, -0.02524646185338497, 0.034238312393426895, 0.02940955199301243, 9.733377456665039, -0.17499545216560364, 0.668757438659668, 0.1660432517528534, 0.7682865262031555, -0.06829708814620972, -0.6144110560417175, 0.032863933593034744, -0.009439414367079735, 0.0004986983840353787, 8.997729301452637, -3.11932110786438, -2.26792049407959, 0.746799886226654, 0.23292504251003265, 0.5984405279159546, -0.17292995750904083, -0.057553794234991074, -0.002493947511538863, -0.013694236986339092, 9.575570106506348, 0.1439410299062729, -2.2378528118133545, 0.044345077127218246, 0.741073727607727, -0.16296273469924927, -0.6498357057571411, 0.01370537094771862, 0.016680194064974785, 0.0028441764879971743, 9.300631523132324, -3.04543137550354, -1.0881973505020142, -0.7036507725715637, 0.3625602722167969, -0.5337889194488525, -0.2974812090396881, -0.09727703034877777, 0.04400434345006943, 0.03568681329488754, 9.59947395324707, 0.4852897822856903, -2.510606527328491, 0.11171375215053558, 0.31240740418434143, 0.23496387898921967, -0.9136266112327576, -0.007601442281156778, 0.008494320325553417, 0.00836692564189434, 6.0825419425964355, -0.6006298065185547, 7.587462902069092, 0.2715461254119873, 0.22306755185127258, 0.5119966864585876, -0.7838130593299866, -0.025916846469044685, -0.018173085525631905, 0.0047650327906012535, 6.149888038635254, -1.9758787155151367, 7.3749518394470215, 0.0)"
2023/02/21/14:08:10.168634,[],0,"(-0.5438602566719055, 0.4027937054634094, -0.6109123826026917, -0.41080325841903687, -0.037010300904512405, 0.023316312581300735, 0.025650665163993835, 9.73062515258789, -0.22723641991615295, 0.677855908870697, 0.16511209309101105, 0.7687223553657532, -0.06994707882404327, -0.6139311194419861, 0.02322983741760254, -0.012021930888295174, 0.0020129517652094364, 9.017101287841797, -3.1136813163757324, -2.2907156944274902, 0.7469277381896973, 0.23265016078948975, 0.5984887480735779, -0.17258048057556152, -0.05137494206428528, -0.007033294066786766, -0.009889560751616955, 9.542962074279785, 0.09664293378591537, -2.218369483947754, 0.044345077127218246, 0.741073727607727, -0.16296273469924927, -0.6498357057571411, 0.01370537094771862, 0.016680194064974785, 0.0028441764879971743, 9.300631523132324, -3.04543137550354, -1.0881973505020142, -0.702509343624115, 0.3636251389980316, -0.5339962244033813, -0.2985053062438965, -0.08338607102632523, 0.06726785004138947, 0.0318668857216835, 9.60026741027832, 0.36222344636917114, -2.6288905143737793, 0.1117585226893425, 0.31234776973724365, 0.2349005788564682, -0.9136578440666199, -0.0027047833427786827, 0.005401831120252609, 0.006751285400241613, 6.081661224365234, -0.6113048791885376, 7.593910217285156, 0.2718941569328308, 0.22331421077251434, 0.5120136141777039, -0.7836111187934875, -0.013818781822919846, -0.019010385498404503, -0.0002933923969976604, 6.209507942199707, -1.9354459047317505, 7.3717942237854, 0.0)"
2023/02/21/14:08:10.178596,[],0,"(-0.5438602566719055, 0.4027937054634094, -0.6109123826026917, -0.41080325841903687, -0.037010300904512405, 0.023316312581300735, 0.025650665163993835, 9.73062515258789, -0.22723641991615295, 0.677855908870697, 0.16511209309101105, 0.7687223553657532, -0.06994707882404327, -0.6139311194419861, 0.02322983741760254, -0.012021930888295174, 0.0020129517652094364, 9.017101287841797, -3.1136813163757324, -2.2907156944274902, 0.7469277381896973, 0.23265016078948975, 0.5984887480735779, -0.17258048057556152, -0.05137494206428528, -0.007033294066786766, -0.009889560751616955, 9.542962074279785, 0.09664293378591537, -2.218369483947754, 0.044345077127218246, 0.741073727607727, -0.16296273469924927, -0.6498357057571411, 0.01370537094771862, 0.016680194064974785, 0.0028441764879971743, 9.300631523132324, -3.04543137550354, -1.0881973505020142, -0.702509343624115, 0.3636251389980316, -0.5339962244033813, -0.2985053062438965, -0.08338607102632523, 0.06726785004138947, 0.0318668857216835, 9.60026741027832, 0.36222344636917114, -2.6288905143737793, 0.1117585226893425, 0.31234776973724365, 0.2349005788564682, -0.9136578440666199, -0.0027047833427786827, 0.005401831120252609, 0.006751285400241613, 6.081661224365234, -0.6113048791885376, 7.593910217285156, 0.2718941569328308, 0.22331421077251434, 0.5120136141777039, -0.7836111187934875, -0.013818781822919846, -0.019010385498404503, -0.0002933923969976604, 6.209507942199707, -1.9354459047317505, 7.3717942237854, 0.0)"
2023/02/21/14:08:10.188636,[],0,"(-0.5438602566719055, 0.4027937054634094, -0.6109123826026917, -0.41080325841903687, -0.037010300904512405, 0.023316312581300735, 0.025650665163993835, 9.73062515258789, -0.22723641991615295, 0.677855908870697, 0.16511209309101105, 0.7687223553657532, -0.06994707882404327, -0.6139311194419861, 0.02322983741760254, -0.012021930888295174, 0.0020129517652094364, 9.017101287841797, -3.1136813163757324, -2.2907156944274902, 0.7469277381896973, 0.23265016078948975, 0.5984887480735779, -0.17258048057556152, -0.05137494206428528, -0.007033294066786766, -0.009889560751616955, 9.542962074279785, 0.09664293378591537, -2.218369483947754, 0.044345077127218246, 0.741073727607727, -0.16296273469924927, -0.6498357057571411, 0.01370537094771862, 0.016680194064974785, 0.0028441764879971743, 9.300631523132324, -3.04543137550354, -1.0881973505020142, -0.702509343624115, 0.3636251389980316, -0.5339962244033813, -0.2985053062438965, -0.08338607102632523, 0.06726785004138947, 0.0318668857216835, 9.60026741027832, 0.36222344636917114, -2.6288905143737793, 0.1117585226893425, 0.31234776973724365, 0.2349005788564682, -0.9136578440666199, -0.0027047833427786827, 0.005401831120252609, 0.006751285400241613, 6.081661224365234, -0.6113048791885376, 7.593910217285156, 0.2718941569328308, 0.22331421077251434, 0.5120136141777039, -0.7836111187934875, -0.013818781822919846, -0.019010385498404503, -0.0002933923969976604, 6.209507942199707, -1.9354459047317505, 7.3717942237854, 0.0)"
2023/02/21/14:08:10.198726,[],0,"(-0.5438602566719055, 0.4027937054634094, -0.6109123826026917, -0.41080325841903687, -0.037010300904512405, 0.023316312581300735, 0.025650665163993835, 9.73062515258789, -0.22723641991615295, 0.677855908870697, 0.16533143818378448, 0.7685596942901611, -0.07019882649183273, -0.6140469312667847, 0.0027419598773121834, 0.01887424662709236, 0.008796758949756622, 8.969511985778809, -3.120828151702881, -2.303588628768921, 0.747416615486145, 0.2316940575838089, 0.598598301410675, -0.17136622965335846, -0.057471178472042084, -0.013592485338449478, -0.007239333353936672, 9.452092170715332, 0.03211327642202377, -2.2891013622283936, 0.04375702515244484, 0.7407737374305725, -0.16408005356788635, -0.6499364376068115, 0.024885723367333412, 0.0017064249841496348, 0.004853973630815744, 9.333436965942383, -2.9315669536590576, -0.920869767665863, -0.702509343624115, 0.3636251389980316, -0.5339962244033813, -0.2985053062438965, -0.08338607102632523, 0.06726785004138947, 0.0318668857216835, 9.60026741027832, 0.36222344636917114, -2.6288905143737793, 0.11171633005142212, 0.31244343519210815, 0.2348979413509369, -0.9136309623718262, 0.0006746263825334609, -0.0010042991489171982, -0.0005599334253929555, 6.096259593963623, -0.5789042115211487, 7.587757587432861, 0.2718814015388489, 0.22374290227890015, 0.5120320916175842, -0.7834811806678772, 0.020442958921194077, -0.009849969297647476, -0.00875694677233696, 6.210765361785889, -1.9860202074050903, 7.313771724700928, 0.0)"
2023/02/21/14:08:10.208649,[],0,"(-0.5438602566719055, 0.4027937054634094, -0.6109123826026917, -0.41080325841903687, -0.037010300904512405, 0.023316312581300735, 0.025650665163993835, 9.73062515258789, -0.22723641991615295, 0.677855908870697, 0.16533143818378448, 0.7685596942901611, -0.07019882649183273, -0.6140469312667847, 0.0027419598773121834, 0.01887424662709236, 0.008796758949756622, 8.969511985778809, -3.120828151702881, -2.303588628768921, 0.747416615486145, 0.2316940575838089, 0.598598301410675, -0.17136622965335846, -0.057471178472042084, -0.013592485338449478, -0.007239333353936672, 9.452092170715332, 0.03211327642202377, -2.2891013622283936, 0.04375702515244484, 0.7407737374305725, -0.16408005356788635, -0.6499364376068115, 0.024885723367333412, 0.0017064249841496348, 0.004853973630815744, 9.333436965942383, -2.9315669536590576, -0.920869767665863, -0.702509343624115, 0.3636251389980316, -0.5339962244033813, -0.2985053062438965, -0.08338607102632523, 0.06726785004138947, 0.0318668857216835, 9.60026741027832, 0.36222344636917114, -2.6288905143737793, 0.11171633005142212, 0.31244343519210815, 0.2348979413509369, -0.9136309623718262, 0.0006746263825334609, -0.0010042991489171982, -0.0005599334253929555, 6.096259593963623, -0.5789042115211487, 7.587757587432861, 0.2718814015388489, 0.22374290227890015, 0.5120320916175842, -0.7834811806678772, 0.020442958921194077, -0.009849969297647476, -0.00875694677233696, 6.210765361785889, -1.9860202074050903, 7.313771724700928, 0.0)"
