time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:22:24.358645,[],0,"(0.5456717014312744, -0.43798598647117615, 0.589544951915741, 0.403543621301651, 0.030407991260290146, 0.009188055992126465, 0.003315553767606616, 9.774129867553711, -0.6492410898208618, 0.07227501273155212, -0.2094368040561676, -0.7540858387947083, 0.04732586443424225, 0.6206859350204468, 0.02479989267885685, -0.0016405603382736444, -0.0066153015941381454, 9.005690574645996, -3.2061033248901367, -2.0953943729400635, -0.7487727403640747, -0.22299522161483765, -0.6026991605758667, 0.1623767763376236, 0.01315650250762701, 0.0026534548960626125, -0.020839806646108627, 9.584932327270508, 0.13981273770332336, -2.145552158355713, 0.00448268000036478, -0.7367518544197083, 0.224457785487175, 0.6378051042556763, 0.0044165113940835, -0.007683797273784876, -0.0020416053012013435, 9.283535957336426, -3.177950382232666, -0.7953182458877563, 0.40459734201431274, -0.6718805432319641, 0.2982000708580017, 0.5440167784690857, 0.016418034210801125, 0.013934156857430935, -0.021877359598875046, 9.642454147338867, 0.5575931668281555, -2.12746524810791, -0.08323265612125397, -0.318094938993454, -0.16586817800998688, 0.9297180771827698, -0.003177834674715996, 0.004105363041162491, 0.0019103989470750093, 6.018291473388672, -0.5039325952529907, 7.664113521575928, -0.22285649180412292, -0.26341012120246887, -0.4086666703224182, 0.8449506759643555, 0.004848639480769634, 0.012258867733180523, -0.0030814369674772024, 6.160050868988037, -1.6179720163345337, 7.470226287841797, 0.0)"
2023/02/21/14:22:24.368589,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.2094368040561676, -0.7540858387947083, 0.04732586443424225, 0.6206859350204468, 0.02479989267885685, -0.0016405603382736444, -0.0066153015941381454, 9.005690574645996, -3.2061033248901367, -2.0953943729400635, -0.7486568093299866, -0.2233213633298874, -0.6026883721351624, 0.16250325739383698, 0.0271463543176651, 0.0015789966564625502, -0.026508105918765068, 9.580293655395508, 0.13122114539146423, -2.1305572986602783, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.4049847722053528, -0.6717170476913452, 0.29833412170410156, 0.5438568592071533, 0.02395522966980934, 0.006682464852929115, -0.02089545503258705, 9.671093940734863, 0.5339527130126953, -2.197638988494873, -0.08321849256753922, -0.31811976432800293, -0.1658710092306137, 0.929710328578949, -0.004143589176237583, 0.004082398489117622, 0.0026824597734957933, 6.010886192321777, -0.5055798292160034, 7.693390369415283, -0.22278401255607605, -0.26343902945518494, -0.4086856544017792, 0.8449515700340271, 0.003930711653083563, 0.008148383349180222, 0.0011665357742458582, 6.143649101257324, -1.646263837814331, 7.47380256652832, 0.0)"
2023/02/21/14:22:24.378658,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.2094368040561676, -0.7540858387947083, 0.04732586443424225, 0.6206859350204468, 0.02479989267885685, -0.0016405603382736444, -0.0066153015941381454, 9.005690574645996, -3.2061033248901367, -2.0953943729400635, -0.7486568093299866, -0.2233213633298874, -0.6026883721351624, 0.16250325739383698, 0.0271463543176651, 0.0015789966564625502, -0.026508105918765068, 9.580293655395508, 0.13122114539146423, -2.1305572986602783, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.4049847722053528, -0.6717170476913452, 0.29833412170410156, 0.5438568592071533, 0.02395522966980934, 0.006682464852929115, -0.02089545503258705, 9.671093940734863, 0.5339527130126953, -2.197638988494873, -0.08321849256753922, -0.31811976432800293, -0.1658710092306137, 0.929710328578949, -0.004143589176237583, 0.004082398489117622, 0.0026824597734957933, 6.010886192321777, -0.5055798292160034, 7.693390369415283, -0.22278401255607605, -0.26343902945518494, -0.4086856544017792, 0.8449515700340271, 0.003930711653083563, 0.008148383349180222, 0.0011665357742458582, 6.143649101257324, -1.646263837814331, 7.47380256652832, 0.0)"
2023/02/21/14:22:24.388772,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.2094368040561676, -0.7540858387947083, 0.04732586443424225, 0.6206859350204468, 0.02479989267885685, -0.0016405603382736444, -0.0066153015941381454, 9.005690574645996, -3.2061033248901367, -2.0953943729400635, -0.7486568093299866, -0.2233213633298874, -0.6026883721351624, 0.16250325739383698, 0.0271463543176651, 0.0015789966564625502, -0.026508105918765068, 9.580293655395508, 0.13122114539146423, -2.1305572986602783, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.4049847722053528, -0.6717170476913452, 0.29833412170410156, 0.5438568592071533, 0.02395522966980934, 0.006682464852929115, -0.02089545503258705, 9.671093940734863, 0.5339527130126953, -2.197638988494873, -0.08321849256753922, -0.31811976432800293, -0.1658710092306137, 0.929710328578949, -0.004143589176237583, 0.004082398489117622, 0.0026824597734957933, 6.010886192321777, -0.5055798292160034, 7.693390369415283, -0.22278401255607605, -0.26343902945518494, -0.4086856544017792, 0.8449515700340271, 0.003930711653083563, 0.008148383349180222, 0.0011665357742458582, 6.143649101257324, -1.646263837814331, 7.47380256652832, 0.0)"
2023/02/21/14:22:24.398724,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.20907214283943176, -0.7540601491928101, 0.04819357767701149, 0.6207732558250427, -0.008731285110116005, 0.003675199579447508, 0.010196569375693798, 9.004080772399902, -3.2179105281829834, -2.142164707183838, -0.7485299706459045, -0.22380869090557098, -0.6026404500007629, 0.16259458661079407, 0.025207648053765297, -0.00011914203059859574, -0.02683030627667904, 9.571313858032227, 0.15884022414684296, -2.1484785079956055, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.4049847722053528, -0.6717170476913452, 0.29833412170410156, 0.5438568592071533, 0.02395522966980934, 0.006682464852929115, -0.02089545503258705, 9.671093940734863, 0.5339527130126953, -2.197638988494873, -0.08317947387695312, -0.31815028190612793, -0.16592229902744293, 0.9296942353248596, -0.0014399761566892266, 0.003278168151155114, 0.0013093412853777409, 6.0140275955200195, -0.4910981059074402, 7.680510997772217, -0.2227037400007248, -0.2634720504283905, -0.4087350368499756, 0.8449385762214661, -0.0002875274221878499, 0.007277647033333778, 0.0031908410601317883, 6.151878833770752, -1.651097297668457, 7.484807014465332, 0.0)"
2023/02/21/14:22:24.408759,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.20907214283943176, -0.7540601491928101, 0.04819357767701149, 0.6207732558250427, -0.008731285110116005, 0.003675199579447508, 0.010196569375693798, 9.004080772399902, -3.2179105281829834, -2.142164707183838, -0.7485299706459045, -0.22380869090557098, -0.6026404500007629, 0.16259458661079407, 0.025207648053765297, -0.00011914203059859574, -0.02683030627667904, 9.571313858032227, 0.15884022414684296, -2.1484785079956055, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.4049847722053528, -0.6717170476913452, 0.29833412170410156, 0.5438568592071533, 0.02395522966980934, 0.006682464852929115, -0.02089545503258705, 9.671093940734863, 0.5339527130126953, -2.197638988494873, -0.08317947387695312, -0.31815028190612793, -0.16592229902744293, 0.9296942353248596, -0.0014399761566892266, 0.003278168151155114, 0.0013093412853777409, 6.0140275955200195, -0.4910981059074402, 7.680510997772217, -0.2227037400007248, -0.2634720504283905, -0.4087350368499756, 0.8449385762214661, -0.0002875274221878499, 0.007277647033333778, 0.0031908410601317883, 6.151878833770752, -1.651097297668457, 7.484807014465332, 0.0)"
2023/02/21/14:22:24.418716,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.20907214283943176, -0.7540601491928101, 0.04819357767701149, 0.6207732558250427, -0.008731285110116005, 0.003675199579447508, 0.010196569375693798, 9.004080772399902, -3.2179105281829834, -2.142164707183838, -0.7485299706459045, -0.22380869090557098, -0.6026404500007629, 0.16259458661079407, 0.025207648053765297, -0.00011914203059859574, -0.02683030627667904, 9.571313858032227, 0.15884022414684296, -2.1484785079956055, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.4049847722053528, -0.6717170476913452, 0.29833412170410156, 0.5438568592071533, 0.02395522966980934, 0.006682464852929115, -0.02089545503258705, 9.671093940734863, 0.5339527130126953, -2.197638988494873, -0.08317947387695312, -0.31815028190612793, -0.16592229902744293, 0.9296942353248596, -0.0014399761566892266, 0.003278168151155114, 0.0013093412853777409, 6.0140275955200195, -0.4910981059074402, 7.680510997772217, -0.2227037400007248, -0.2634720504283905, -0.4087350368499756, 0.8449385762214661, -0.0002875274221878499, 0.007277647033333778, 0.0031908410601317883, 6.151878833770752, -1.651097297668457, 7.484807014465332, 0.0)"
2023/02/21/14:22:24.428667,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.20907214283943176, -0.7540601491928101, 0.04819357767701149, 0.6207732558250427, -0.008731285110116005, 0.003675199579447508, 0.010196569375693798, 9.004080772399902, -3.2179105281829834, -2.142164707183838, -0.7485299706459045, -0.22380869090557098, -0.6026404500007629, 0.16259458661079407, 0.025207648053765297, -0.00011914203059859574, -0.02683030627667904, 9.571313858032227, 0.15884022414684296, -2.1484785079956055, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.4049847722053528, -0.6717170476913452, 0.29833412170410156, 0.5438568592071533, 0.02395522966980934, 0.006682464852929115, -0.02089545503258705, 9.671093940734863, 0.5339527130126953, -2.197638988494873, -0.08317947387695312, -0.31815028190612793, -0.16592229902744293, 0.9296942353248596, -0.0014399761566892266, 0.003278168151155114, 0.0013093412853777409, 6.0140275955200195, -0.4910981059074402, 7.680510997772217, -0.2227037400007248, -0.2634720504283905, -0.4087350368499756, 0.8449385762214661, -0.0002875274221878499, 0.007277647033333778, 0.0031908410601317883, 6.151878833770752, -1.651097297668457, 7.484807014465332, 0.0)"
2023/02/21/14:22:24.438859,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.20931559801101685, -0.7540020942687988, 0.048260461539030075, 0.6207566261291504, -0.005487445741891861, 0.004197424277663231, 0.009526191279292107, 9.017728805541992, -3.1959495544433594, -2.1101412773132324, -0.7484363913536072, -0.22396084666252136, -0.6027127504348755, 0.16254819929599762, 0.004466729238629341, 0.008358008228242397, -0.023469537496566772, 9.607260704040527, 0.10037693381309509, -2.1213128566741943, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.40540245175361633, -0.6713277697563171, 0.2985107898712158, 0.543929398059845, 0.014303314499557018, 0.01255739014595747, -0.019749373197555542, 9.652857780456543, 0.4236266314983368, -2.1996688842773438, -0.08311735838651657, -0.31816086173057556, -0.16591772437095642, 0.9296969771385193, -0.00012520844757091254, 0.0065415711142122746, 0.002072545001283288, 6.029494762420654, -0.5067276358604431, 7.669582366943359, -0.22257834672927856, -0.2635055184364319, -0.40875667333602905, 0.8449507355690002, 0.003419523360207677, 0.00873415544629097, 0.0022905205842107534, 6.145591735839844, -1.641050934791565, 7.496086120605469, 0.0)"
2023/02/21/14:22:24.448704,[],0,"(0.5457150936126709, -0.43783125281333923, 0.5896909236907959, 0.403439462184906, 0.03164328634738922, 0.012916629202663898, 0.0015563536435365677, 9.793889045715332, -0.6402432918548584, 0.08524549752473831, -0.20931559801101685, -0.7540020942687988, 0.048260461539030075, 0.6207566261291504, -0.005487445741891861, 0.004197424277663231, 0.009526191279292107, 9.017728805541992, -3.1959495544433594, -2.1101412773132324, -0.7484363913536072, -0.22396084666252136, -0.6027127504348755, 0.16254819929599762, 0.004466729238629341, 0.008358008228242397, -0.023469537496566772, 9.607260704040527, 0.10037693381309509, -2.1213128566741943, 0.004590170457959175, -0.7369727492332458, 0.22457081079483032, 0.6375092267990112, 0.0022803039755672216, -0.012522981502115726, 0.0007860348559916019, 9.282119750976562, -3.1604294776916504, -0.7766844630241394, 0.40540245175361633, -0.6713277697563171, 0.2985107898712158, 0.543929398059845, 0.014303314499557018, 0.01255739014595747, -0.019749373197555542, 9.652857780456543, 0.4236266314983368, -2.1996688842773438, -0.08311735838651657, -0.31816086173057556, -0.16591772437095642, 0.9296969771385193, -0.00012520844757091254, 0.0065415711142122746, 0.002072545001283288, 6.029494762420654, -0.5067276358604431, 7.669582366943359, -0.22257834672927856, -0.2635055184364319, -0.40875667333602905, 0.8449507355690002, 0.003419523360207677, 0.00873415544629097, 0.0022905205842107534, 6.145591735839844, -1.641050934791565, 7.496086120605469, 0.0)"
