time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:23:03.708845,[],0,"(0.5824999213218689, -0.4439220428466797, 0.5612589120864868, 0.385506808757782, -0.039269380271434784, -0.029340291395783424, 0.010674667544662952, 9.730712890625, -0.392232745885849, -0.7900187969207764, -0.14122100174427032, -0.760932207107544, 0.07188953459262848, 0.6291825771331787, -0.028298269957304, 0.021428069099783897, -0.0023793852888047695, 9.135123252868652, -2.983752489089966, -1.889458179473877, -0.753444254398346, -0.20147238671779633, -0.6001613736152649, 0.17758658528327942, 0.0020398027263581753, -0.008702599443495274, 0.026447011157870293, 9.609949111938477, -0.2584128677845001, -2.0512707233428955, 0.058267444372177124, -0.7329439520835876, 0.2654545307159424, 0.6236440539360046, -0.014260318130254745, 0.000532303936779499, 0.011952207423746586, 9.274025917053223, -3.1758880615234375, -0.7783461213111877, 0.3992597162723541, -0.6710184812545776, 0.2690078914165497, 0.5638799667358398, -0.013710806146264076, 0.011842677369713783, -0.0156391691416502, 9.641539573669434, 0.8404235243797302, -2.1155803203582764, -0.07296641916036606, -0.3251485824584961, -0.12239490449428558, 0.9348656535148621, -0.004357151687145233, 0.006309394724667072, 0.007043663877993822, 6.113870143890381, -0.5703536868095398, 7.592135429382324, -0.22433419525623322, -0.2643868029117584, -0.39899054169654846, 0.848870038986206, 0.007097708992660046, 0.007138825487345457, -0.0019010055111721158, 6.159277439117432, -1.698344349861145, 7.457278251647949, 0.0)"
2023/02/21/14:23:03.718901,[],0,"(0.5824999213218689, -0.4439220428466797, 0.5612589120864868, 0.385506808757782, -0.039269380271434784, -0.029340291395783424, 0.010674667544662952, 9.730712890625, -0.392232745885849, -0.7900187969207764, -0.14149269461631775, -0.7608544826507568, 0.07168010622262955, 0.6292394399642944, -0.038381971418857574, 0.024146631360054016, -0.0010580631205812097, 9.137201309204102, -3.0017201900482178, -1.8951200246810913, -0.7537320256233215, -0.20127330720424652, -0.599609375, 0.1784534901380539, 0.02509775198996067, -0.014600801281630993, 0.028628982603549957, 9.579495429992676, -0.25396728515625, -2.113455295562744, 0.058076974004507065, -0.7329902648925781, 0.26542696356773376, 0.6236191391944885, -0.020340241491794586, -0.0037257180083543062, 0.010737547650933266, 9.273080825805664, -3.2187962532043457, -0.7647159099578857, 0.3996643126010895, -0.6705071330070496, 0.26920202374458313, 0.5641089081764221, 0.016254780814051628, 0.019802303984761238, -0.019536776468157768, 9.631036758422852, 0.8718147277832031, -2.1588127613067627, -0.07300450652837753, -0.3251459002494812, -0.12237466126680374, 0.9348662495613098, -0.003692915430292487, 0.004811327904462814, 0.00479506142437458, 6.122040748596191, -0.5749867558479309, 7.611349105834961, -0.22415632009506226, -0.2644887864589691, -0.3991011381149292, 0.8488332629203796, 0.008664760738611221, 0.009356401860713959, -0.004536177031695843, 6.1649298667907715, -1.7176655530929565, 7.439816951751709, 0.0)"
2023/02/21/14:23:03.728680,[],0,"(0.5824999213218689, -0.4439220428466797, 0.5612589120864868, 0.385506808757782, -0.039269380271434784, -0.029340291395783424, 0.010674667544662952, 9.730712890625, -0.392232745885849, -0.7900187969207764, -0.14149269461631775, -0.7608544826507568, 0.07168010622262955, 0.6292394399642944, -0.038381971418857574, 0.024146631360054016, -0.0010580631205812097, 9.137201309204102, -3.0017201900482178, -1.8951200246810913, -0.7537320256233215, -0.20127330720424652, -0.599609375, 0.1784534901380539, 0.02509775198996067, -0.014600801281630993, 0.028628982603549957, 9.579495429992676, -0.25396728515625, -2.113455295562744, 0.058076974004507065, -0.7329902648925781, 0.26542696356773376, 0.6236191391944885, -0.020340241491794586, -0.0037257180083543062, 0.010737547650933266, 9.273080825805664, -3.2187962532043457, -0.7647159099578857, 0.3996643126010895, -0.6705071330070496, 0.26920202374458313, 0.5641089081764221, 0.016254780814051628, 0.019802303984761238, -0.019536776468157768, 9.631036758422852, 0.8718147277832031, -2.1588127613067627, -0.07300450652837753, -0.3251459002494812, -0.12237466126680374, 0.9348662495613098, -0.003692915430292487, 0.004811327904462814, 0.00479506142437458, 6.122040748596191, -0.5749867558479309, 7.611349105834961, -0.22415632009506226, -0.2644887864589691, -0.3991011381149292, 0.8488332629203796, 0.008664760738611221, 0.009356401860713959, -0.004536177031695843, 6.1649298667907715, -1.7176655530929565, 7.439816951751709, 0.0)"
2023/02/21/14:23:03.738631,[],0,"(0.5824999213218689, -0.4439220428466797, 0.5612589120864868, 0.385506808757782, -0.039269380271434784, -0.029340291395783424, 0.010674667544662952, 9.730712890625, -0.392232745885849, -0.7900187969207764, -0.14149269461631775, -0.7608544826507568, 0.07168010622262955, 0.6292394399642944, -0.038381971418857574, 0.024146631360054016, -0.0010580631205812097, 9.137201309204102, -3.0017201900482178, -1.8951200246810913, -0.7537320256233215, -0.20127330720424652, -0.599609375, 0.1784534901380539, 0.02509775198996067, -0.014600801281630993, 0.028628982603549957, 9.579495429992676, -0.25396728515625, -2.113455295562744, 0.058076974004507065, -0.7329902648925781, 0.26542696356773376, 0.6236191391944885, -0.020340241491794586, -0.0037257180083543062, 0.010737547650933266, 9.273080825805664, -3.2187962532043457, -0.7647159099578857, 0.3996643126010895, -0.6705071330070496, 0.26920202374458313, 0.5641089081764221, 0.016254780814051628, 0.019802303984761238, -0.019536776468157768, 9.631036758422852, 0.8718147277832031, -2.1588127613067627, -0.07300450652837753, -0.3251459002494812, -0.12237466126680374, 0.9348662495613098, -0.003692915430292487, 0.004811327904462814, 0.00479506142437458, 6.122040748596191, -0.5749867558479309, 7.611349105834961, -0.22415632009506226, -0.2644887864589691, -0.3991011381149292, 0.8488332629203796, 0.008664760738611221, 0.009356401860713959, -0.004536177031695843, 6.1649298667907715, -1.7176655530929565, 7.439816951751709, 0.0)"
2023/02/21/14:23:03.748785,[],0,"(0.5821579098701477, -0.4454723000526428, 0.5601932406425476, 0.3857851028442383, -0.03784573823213577, -0.021648012101650238, 0.012026175856590271, 9.8135986328125, -0.3713936507701874, -0.8190421462059021, -0.14211297035217285, -0.7607278823852539, 0.0712968185544014, 0.6292961835861206, -0.04218028485774994, 0.01943117566406727, 0.005441914778202772, 9.145964622497559, -3.0151288509368896, -1.8806458711624146, -0.7538330554962158, -0.20124252140522003, -0.5993841290473938, 0.17881767451763153, 0.03801758959889412, -0.01651732251048088, 0.022984180599451065, 9.585211753845215, -0.19994717836380005, -2.1207447052001953, 0.05745129659771919, -0.733198881149292, 0.2649872601032257, 0.6236189007759094, -0.0314997136592865, -0.0009040292352437973, 0.0061752647161483765, 9.27823543548584, -3.219208240509033, -0.7650284171104431, 0.3999038636684418, -0.6703411936759949, 0.26942136883735657, 0.5640316605567932, 0.04313809052109718, 0.01795034296810627, -0.017190422862768173, 9.637014389038086, 1.0098421573638916, -2.116956949234009, -0.07303492724895477, -0.3251539170742035, -0.12240221351385117, 0.9348574876785278, -0.004691916052252054, 0.004236581735312939, 0.0030563438776880503, 6.117876052856445, -0.5910578370094299, 7.6119585037231445, -0.22398319840431213, -0.26454776525497437, -0.3991844058036804, 0.8488214015960693, 0.013445229269564152, 0.011084957048296928, -0.009021226316690445, 6.158531665802002, -1.7201277017593384, 7.421682357788086, 0.0)"
2023/02/21/14:23:03.758754,[],0,"(0.5821579098701477, -0.4454723000526428, 0.5601932406425476, 0.3857851028442383, -0.03784573823213577, -0.021648012101650238, 0.012026175856590271, 9.8135986328125, -0.3713936507701874, -0.8190421462059021, -0.14211297035217285, -0.7607278823852539, 0.0712968185544014, 0.6292961835861206, -0.04218028485774994, 0.01943117566406727, 0.005441914778202772, 9.145964622497559, -3.0151288509368896, -1.8806458711624146, -0.7538330554962158, -0.20124252140522003, -0.5993841290473938, 0.17881767451763153, 0.03801758959889412, -0.01651732251048088, 0.022984180599451065, 9.585211753845215, -0.19994717836380005, -2.1207447052001953, 0.05745129659771919, -0.733198881149292, 0.2649872601032257, 0.6236189007759094, -0.0314997136592865, -0.0009040292352437973, 0.0061752647161483765, 9.27823543548584, -3.219208240509033, -0.7650284171104431, 0.3999038636684418, -0.6703411936759949, 0.26942136883735657, 0.5640316605567932, 0.04313809052109718, 0.01795034296810627, -0.017190422862768173, 9.637014389038086, 1.0098421573638916, -2.116956949234009, -0.07303492724895477, -0.3251539170742035, -0.12240221351385117, 0.9348574876785278, -0.004691916052252054, 0.004236581735312939, 0.0030563438776880503, 6.117876052856445, -0.5910578370094299, 7.6119585037231445, -0.22398319840431213, -0.26454776525497437, -0.3991844058036804, 0.8488214015960693, 0.013445229269564152, 0.011084957048296928, -0.009021226316690445, 6.158531665802002, -1.7201277017593384, 7.421682357788086, 0.0)"
2023/02/21/14:23:03.768628,[],0,"(0.5821579098701477, -0.4454723000526428, 0.5601932406425476, 0.3857851028442383, -0.03784573823213577, -0.021648012101650238, 0.012026175856590271, 9.8135986328125, -0.3713936507701874, -0.8190421462059021, -0.14211297035217285, -0.7607278823852539, 0.0712968185544014, 0.6292961835861206, -0.04218028485774994, 0.01943117566406727, 0.005441914778202772, 9.145964622497559, -3.0151288509368896, -1.8806458711624146, -0.7538330554962158, -0.20124252140522003, -0.5993841290473938, 0.17881767451763153, 0.03801758959889412, -0.01651732251048088, 0.022984180599451065, 9.585211753845215, -0.19994717836380005, -2.1207447052001953, 0.05745129659771919, -0.733198881149292, 0.2649872601032257, 0.6236189007759094, -0.0314997136592865, -0.0009040292352437973, 0.0061752647161483765, 9.27823543548584, -3.219208240509033, -0.7650284171104431, 0.3999038636684418, -0.6703411936759949, 0.26942136883735657, 0.5640316605567932, 0.04313809052109718, 0.01795034296810627, -0.017190422862768173, 9.637014389038086, 1.0098421573638916, -2.116956949234009, -0.07303492724895477, -0.3251539170742035, -0.12240221351385117, 0.9348574876785278, -0.004691916052252054, 0.004236581735312939, 0.0030563438776880503, 6.117876052856445, -0.5910578370094299, 7.6119585037231445, -0.22398319840431213, -0.26454776525497437, -0.3991844058036804, 0.8488214015960693, 0.013445229269564152, 0.011084957048296928, -0.009021226316690445, 6.158531665802002, -1.7201277017593384, 7.421682357788086, 0.0)"
2023/02/21/14:23:03.778657,[],0,"(0.5820298790931702, -0.4461961090564728, 0.5596057176589966, 0.38599440455436707, -0.04179304838180542, -0.02405472844839096, 0.008257913403213024, 9.770774841308594, -0.36811429262161255, -0.7873671054840088, -0.14269991219043732, -0.7605525255203247, 0.07094044983386993, 0.6294156312942505, -0.03683598339557648, 0.0212171021848917, 0.008890868164598942, 9.11954116821289, -3.040611982345581, -1.9036287069320679, -0.7538330554962158, -0.20124252140522003, -0.5993841290473938, 0.17881767451763153, 0.03801758959889412, -0.01651732251048088, 0.022984180599451065, 9.585211753845215, -0.19994717836380005, -2.1207447052001953, 0.057007528841495514, -0.7332912087440491, 0.26462921500205994, 0.6237030625343323, -0.033615078777074814, 0.001734737423248589, -0.00177834986243397, 9.207326889038086, -3.2520904541015625, -0.7762771248817444, 0.3999038636684418, -0.6703411936759949, 0.26942136883735657, 0.5640316605567932, 0.04313809052109718, 0.01795034296810627, -0.017190422862768173, 9.637014389038086, 1.0098421573638916, -2.116956949234009, -0.07304584980010986, -0.325127512216568, -0.12242330610752106, 0.9348630309104919, -0.007213185075670481, 0.009285175241529942, 0.0037441332824528217, 6.109567165374756, -0.5756621360778809, 7.595198631286621, -0.2236117571592331, -0.26467669010162354, -0.39933037757873535, 0.8488104939460754, 0.017513036727905273, 0.007586689665913582, -0.01177227683365345, 6.160279750823975, -1.6932605504989624, 7.445274353027344, 0.0)"
2023/02/21/14:23:03.788790,[],0,"(0.5820298790931702, -0.4461961090564728, 0.5596057176589966, 0.38599440455436707, -0.04179304838180542, -0.02405472844839096, 0.008257913403213024, 9.770774841308594, -0.36811429262161255, -0.7873671054840088, -0.14269991219043732, -0.7605525255203247, 0.07094044983386993, 0.6294156312942505, -0.03683598339557648, 0.0212171021848917, 0.008890868164598942, 9.11954116821289, -3.040611982345581, -1.9036287069320679, -0.7538330554962158, -0.20124252140522003, -0.5993841290473938, 0.17881767451763153, 0.03801758959889412, -0.01651732251048088, 0.022984180599451065, 9.585211753845215, -0.19994717836380005, -2.1207447052001953, 0.057007528841495514, -0.7332912087440491, 0.26462921500205994, 0.6237030625343323, -0.033615078777074814, 0.001734737423248589, -0.00177834986243397, 9.207326889038086, -3.2520904541015625, -0.7762771248817444, 0.3999038636684418, -0.6703411936759949, 0.26942136883735657, 0.5640316605567932, 0.04313809052109718, 0.01795034296810627, -0.017190422862768173, 9.637014389038086, 1.0098421573638916, -2.116956949234009, -0.07304584980010986, -0.325127512216568, -0.12242330610752106, 0.9348630309104919, -0.007213185075670481, 0.009285175241529942, 0.0037441332824528217, 6.109567165374756, -0.5756621360778809, 7.595198631286621, -0.2236117571592331, -0.26467669010162354, -0.39933037757873535, 0.8488104939460754, 0.017513036727905273, 0.007586689665913582, -0.01177227683365345, 6.160279750823975, -1.6932605504989624, 7.445274353027344, 0.0)"
2023/02/21/14:23:03.798927,[],0,"(0.5817962884902954, -0.44685015082359314, 0.5591397881507874, 0.3862650394439697, -0.04304186627268791, -0.00960150733590126, 0.00837355200201273, 9.77667236328125, -0.4630332589149475, -0.8067660331726074, -0.14338043332099915, -0.7604877948760986, 0.07044769078493118, 0.62939453125, -0.047801423817873, 0.013227876275777817, 0.001966429641470313, 9.153487205505371, -3.0095391273498535, -1.8579963445663452, -0.7540802359580994, -0.20113392174243927, -0.5988436937332153, 0.17970629036426544, 0.021088512614369392, -0.010295212268829346, 0.019511869177222252, 9.61847972869873, -0.15188154578208923, -2.1022706031799316, 0.056679025292396545, -0.733371913433075, 0.26427653431892395, 0.6237876415252686, -0.030178597196936607, -0.0011578114936128259, -0.00472267484292388, 9.261600494384766, -3.2098729610443115, -0.7819191217422485, 0.3999038636684418, -0.6703411936759949, 0.26942136883735657, 0.5640316605567932, 0.04313809052109718, 0.01795034296810627, -0.017190422862768173, 9.637014389038086, 1.0098421573638916, -2.116956949234009, -0.07302965223789215, -0.3250897526741028, -0.12243124097585678, 0.9348764419555664, -0.0012754029594361782, 0.0104557815939188, 0.0026509773451834917, 6.0957136154174805, -0.5885642170906067, 7.577704429626465, -0.2232026308774948, -0.2647560238838196, -0.39948770403862, 0.8488194346427917, 0.018335305154323578, 0.01148201059550047, -0.011805868707597256, 6.159458637237549, -1.6788307428359985, 7.462742805480957, 0.0)"
