time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:12:55.541338,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7530404329299927, 0.2010723501443863, 0.6063439846038818, -0.1576293408870697, 0.03567733243107796, 0.00013929556007497013, -0.011919957585632801, 9.616303443908691, -0.03155374899506569, -2.1021695137023926, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5669732689857483, 0.5497061610221863, -0.430599570274353, -0.4369765818119049, 0.0099051957949996, -0.010363166220486164, -0.03678664565086365, 9.639389038085938, 0.24709567427635193, -2.3350377082824707, 0.08741052448749542, 0.3150317370891571, 0.18177147209644318, -0.9274014830589294, -0.006664075423032045, 0.008638988249003887, 0.006699747871607542, 5.999232769012451, -0.4691298007965088, 7.669308185577393, 0.25006338953971863, 0.24034354090690613, 0.45176658034324646, -0.821955144405365, 0.016974017024040222, 0.02169795334339142, 0.006970913149416447, 6.135222434997559, -1.8491235971450806, 7.440830230712891, 0.0)"
2023/02/21/14:12:55.549463,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7530404329299927, 0.2010723501443863, 0.6063439846038818, -0.1576293408870697, 0.03567733243107796, 0.00013929556007497013, -0.011919957585632801, 9.616303443908691, -0.03155374899506569, -2.1021695137023926, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5669732689857483, 0.5497061610221863, -0.430599570274353, -0.4369765818119049, 0.0099051957949996, -0.010363166220486164, -0.03678664565086365, 9.639389038085938, 0.24709567427635193, -2.3350377082824707, 0.08741052448749542, 0.3150317370891571, 0.18177147209644318, -0.9274014830589294, -0.006664075423032045, 0.008638988249003887, 0.006699747871607542, 5.999232769012451, -0.4691298007965088, 7.669308185577393, 0.25006338953971863, 0.24034354090690613, 0.45176658034324646, -0.821955144405365, 0.016974017024040222, 0.02169795334339142, 0.006970913149416447, 6.135222434997559, -1.8491235971450806, 7.440830230712891, 0.0)"
2023/02/21/14:12:55.558661,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7530404329299927, 0.2010723501443863, 0.6063439846038818, -0.1576293408870697, 0.03567733243107796, 0.00013929556007497013, -0.011919957585632801, 9.616303443908691, -0.03155374899506569, -2.1021695137023926, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5669732689857483, 0.5497061610221863, -0.430599570274353, -0.4369765818119049, 0.0099051957949996, -0.010363166220486164, -0.03678664565086365, 9.639389038085938, 0.24709567427635193, -2.3350377082824707, 0.08741052448749542, 0.3150317370891571, 0.18177147209644318, -0.9274014830589294, -0.006664075423032045, 0.008638988249003887, 0.006699747871607542, 5.999232769012451, -0.4691298007965088, 7.669308185577393, 0.25006338953971863, 0.24034354090690613, 0.45176658034324646, -0.821955144405365, 0.016974017024040222, 0.02169795334339142, 0.006970913149416447, 6.135222434997559, -1.8491235971450806, 7.440830230712891, 0.0)"
2023/02/21/14:12:55.568829,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7530404329299927, 0.2010723501443863, 0.6063439846038818, -0.1576293408870697, 0.03567733243107796, 0.00013929556007497013, -0.011919957585632801, 9.616303443908691, -0.03155374899506569, -2.1021695137023926, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5669732689857483, 0.5497061610221863, -0.430599570274353, -0.4369765818119049, 0.0099051957949996, -0.010363166220486164, -0.03678664565086365, 9.639389038085938, 0.24709567427635193, -2.3350377082824707, 0.08741052448749542, 0.3150317370891571, 0.18177147209644318, -0.9274014830589294, -0.006664075423032045, 0.008638988249003887, 0.006699747871607542, 5.999232769012451, -0.4691298007965088, 7.669308185577393, 0.25006338953971863, 0.24034354090690613, 0.45176658034324646, -0.821955144405365, 0.016974017024040222, 0.02169795334339142, 0.006970913149416447, 6.135222434997559, -1.8491235971450806, 7.440830230712891, 0.0)"
2023/02/21/14:12:55.579080,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7530404329299927, 0.2010723501443863, 0.6063439846038818, -0.1576293408870697, 0.03567733243107796, 0.00013929556007497013, -0.011919957585632801, 9.616303443908691, -0.03155374899506569, -2.1021695137023926, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5669732689857483, 0.5497061610221863, -0.430599570274353, -0.4369765818119049, 0.0099051957949996, -0.010363166220486164, -0.03678664565086365, 9.639389038085938, 0.24709567427635193, -2.3350377082824707, 0.08741052448749542, 0.3150317370891571, 0.18177147209644318, -0.9274014830589294, -0.006664075423032045, 0.008638988249003887, 0.006699747871607542, 5.999232769012451, -0.4691298007965088, 7.669308185577393, 0.25006338953971863, 0.24034354090690613, 0.45176658034324646, -0.821955144405365, 0.016974017024040222, 0.02169795334339142, 0.006970913149416447, 6.135222434997559, -1.8491235971450806, 7.440830230712891, 0.0)"
2023/02/21/14:12:55.588978,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7528907060623169, 0.20156371593475342, 0.6062379479408264, -0.15812386572360992, 0.04612286016345024, 0.0028613267932087183, -0.01790045201778412, 9.571765899658203, -0.15571515262126923, -2.1533634662628174, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5676654577255249, 0.5493419170379639, -0.4303549528121948, -0.4367768466472626, 0.026588397100567818, -0.01642133668065071, -0.044853609055280685, 9.585590362548828, 0.2545078694820404, -2.343010187149048, 0.08742869645357132, 0.3150327503681183, 0.18175174295902252, -0.9274033308029175, -0.0020567297469824553, 0.004258655942976475, 0.004774758126586676, 6.028480052947998, -0.4592958688735962, 7.656667232513428, 0.24969637393951416, 0.24029423296451569, 0.45168399810791016, -0.8221265077590942, 0.0009417195105925202, 0.017726927995681763, 0.012436467222869396, 6.1380839347839355, -1.848702311515808, 7.413182735443115, 0.0)"
2023/02/21/14:12:55.598652,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7528907060623169, 0.20156371593475342, 0.6062379479408264, -0.15812386572360992, 0.04612286016345024, 0.0028613267932087183, -0.01790045201778412, 9.571765899658203, -0.15571515262126923, -2.1533634662628174, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5676654577255249, 0.5493419170379639, -0.4303549528121948, -0.4367768466472626, 0.026588397100567818, -0.01642133668065071, -0.044853609055280685, 9.585590362548828, 0.2545078694820404, -2.343010187149048, 0.08742869645357132, 0.3150327503681183, 0.18175174295902252, -0.9274033308029175, -0.0020567297469824553, 0.004258655942976475, 0.004774758126586676, 6.028480052947998, -0.4592958688735962, 7.656667232513428, 0.24969637393951416, 0.24029423296451569, 0.45168399810791016, -0.8221265077590942, 0.0009417195105925202, 0.017726927995681763, 0.012436467222869396, 6.1380839347839355, -1.848702311515808, 7.413182735443115, 0.0)"
2023/02/21/14:12:55.608649,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7528907060623169, 0.20156371593475342, 0.6062379479408264, -0.15812386572360992, 0.04612286016345024, 0.0028613267932087183, -0.01790045201778412, 9.571765899658203, -0.15571515262126923, -2.1533634662628174, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5676654577255249, 0.5493419170379639, -0.4303549528121948, -0.4367768466472626, 0.026588397100567818, -0.01642133668065071, -0.044853609055280685, 9.585590362548828, 0.2545078694820404, -2.343010187149048, 0.08742869645357132, 0.3150327503681183, 0.18175174295902252, -0.9274033308029175, -0.0020567297469824553, 0.004258655942976475, 0.004774758126586676, 6.028480052947998, -0.4592958688735962, 7.656667232513428, 0.24969637393951416, 0.24029423296451569, 0.45168399810791016, -0.8221265077590942, 0.0009417195105925202, 0.017726927995681763, 0.012436467222869396, 6.1380839347839355, -1.848702311515808, 7.413182735443115, 0.0)"
2023/02/21/14:12:55.618595,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7527204155921936, 0.20209519565105438, 0.6061020493507385, -0.15877582132816315, 0.05857737362384796, -0.00012364319991320372, -0.012551983818411827, 9.619675636291504, -0.07013281434774399, -2.1587929725646973, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5683878660202026, 0.5489043593406677, -0.43017181754112244, -0.4365677833557129, 0.033166028559207916, -0.008733485825359821, -0.040689337998628616, 9.691943168640137, 0.07163096219301224, -2.3139004707336426, 0.08739946037530899, 0.31506988406181335, 0.1817290037870407, -0.9273979067802429, -0.0019989460706710815, 0.0034327106550335884, 0.005226021632552147, 6.007562160491943, -0.4572419226169586, 7.661795616149902, 0.2496999204158783, 0.2402430921792984, 0.45168402791023254, -0.8221403360366821, -0.012921283021569252, 0.004420985002070665, 0.007834818214178085, 5.975020885467529, -1.9308335781097412, 7.515898704528809, 0.0)"
2023/02/21/14:12:55.628615,[],0,"(-0.534012496471405, 0.4270607531070709, -0.5802823901176453, -0.4424048662185669, 0.0429525151848793, -0.003389919875189662, -0.012455307878553867, 9.808664321899414, -0.14884044229984283, 0.35735294222831726, 0.1681595891714096, 0.7596399784088135, -0.06762783974409103, -0.6245766282081604, 0.0022771181538701057, 0.015426535159349442, -0.013068480417132378, 9.073378562927246, -3.1676106452941895, -2.0570731163024902, 0.7527204155921936, 0.20209519565105438, 0.6061020493507385, -0.15877582132816315, 0.05857737362384796, -0.00012364319991320372, -0.012551983818411827, 9.619675636291504, -0.07013281434774399, -2.1587929725646973, -0.04548065736889839, 0.7384859323501587, -0.24855731427669525, -0.6251314282417297, 0.014947380870580673, -0.009685058146715164, 0.008280728943645954, 9.347107887268066, -2.9853973388671875, -0.9086689352989197, -0.5683878660202026, 0.5489043593406677, -0.43017181754112244, -0.4365677833557129, 0.033166028559207916, -0.008733485825359821, -0.040689337998628616, 9.691943168640137, 0.07163096219301224, -2.3139004707336426, 0.08739946037530899, 0.31506988406181335, 0.1817290037870407, -0.9273979067802429, -0.0019989460706710815, 0.0034327106550335884, 0.005226021632552147, 6.007562160491943, -0.4572419226169586, 7.661795616149902, 0.2496999204158783, 0.2402430921792984, 0.45168402791023254, -0.8221403360366821, -0.012921283021569252, 0.004420985002070665, 0.007834818214178085, 5.975020885467529, -1.9308335781097412, 7.515898704528809, 0.0)"
