time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:11:06.608709,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18148930370807648, 0.7668554782867432, -0.06625919044017792, -0.6120490431785583, -0.009118430316448212, 0.026310402899980545, -0.03012656979262829, 8.932890892028809, -3.3378381729125977, -2.3606069087982178, 0.7585785388946533, 0.2024661749601364, 0.5990862250328064, -0.15704070031642914, 0.009957644157111645, 0.012398545630276203, -0.003209188813343644, 9.472460746765137, -0.16142845153808594, -2.3504722118377686, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6281218528747559, 0.47681060433387756, -0.4797687828540802, -0.3846251368522644, -0.0292320866137743, -0.0033936307299882174, -0.026553872972726822, 9.63255786895752, 0.14893466234207153, -2.298440456390381, 0.09571035206317902, 0.3177734613418579, 0.20820321142673492, -0.9200603365898132, -0.008749393746256828, 0.007616020739078522, 0.00836252886801958, 6.124897480010986, -0.43251848220825195, 7.601841449737549, 0.25291532278060913, 0.24349474906921387, 0.4800592362880707, -0.8039199113845825, -0.03020309843122959, 0.0784587636590004, 0.013796811923384666, 6.101104259490967, -1.8427132368087769, 7.46717643737793, 0.0)"
2023/02/21/14:11:06.618674,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18148930370807648, 0.7668554782867432, -0.06625919044017792, -0.6120490431785583, -0.009118430316448212, 0.026310402899980545, -0.03012656979262829, 8.932890892028809, -3.3378381729125977, -2.3606069087982178, 0.7585785388946533, 0.2024661749601364, 0.5990862250328064, -0.15704070031642914, 0.009957644157111645, 0.012398545630276203, -0.003209188813343644, 9.472460746765137, -0.16142845153808594, -2.3504722118377686, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6281218528747559, 0.47681060433387756, -0.4797687828540802, -0.3846251368522644, -0.0292320866137743, -0.0033936307299882174, -0.026553872972726822, 9.63255786895752, 0.14893466234207153, -2.298440456390381, 0.09571035206317902, 0.3177734613418579, 0.20820321142673492, -0.9200603365898132, -0.008749393746256828, 0.007616020739078522, 0.00836252886801958, 6.124897480010986, -0.43251848220825195, 7.601841449737549, 0.25291532278060913, 0.24349474906921387, 0.4800592362880707, -0.8039199113845825, -0.03020309843122959, 0.0784587636590004, 0.013796811923384666, 6.101104259490967, -1.8427132368087769, 7.46717643737793, 0.0)"
2023/02/21/14:11:06.628613,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18148930370807648, 0.7668554782867432, -0.06625919044017792, -0.6120490431785583, -0.009118430316448212, 0.026310402899980545, -0.03012656979262829, 8.932890892028809, -3.3378381729125977, -2.3606069087982178, 0.7585785388946533, 0.2024661749601364, 0.5990862250328064, -0.15704070031642914, 0.009957644157111645, 0.012398545630276203, -0.003209188813343644, 9.472460746765137, -0.16142845153808594, -2.3504722118377686, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6281218528747559, 0.47681060433387756, -0.4797687828540802, -0.3846251368522644, -0.0292320866137743, -0.0033936307299882174, -0.026553872972726822, 9.63255786895752, 0.14893466234207153, -2.298440456390381, 0.09571035206317902, 0.3177734613418579, 0.20820321142673492, -0.9200603365898132, -0.008749393746256828, 0.007616020739078522, 0.00836252886801958, 6.124897480010986, -0.43251848220825195, 7.601841449737549, 0.25291532278060913, 0.24349474906921387, 0.4800592362880707, -0.8039199113845825, -0.03020309843122959, 0.0784587636590004, 0.013796811923384666, 6.101104259490967, -1.8427132368087769, 7.46717643737793, 0.0)"
2023/02/21/14:11:06.638589,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18117041885852814, 0.7665868401527405, -0.06577014923095703, -0.6125326156616211, -0.0015937641728669405, 0.01637437753379345, -0.015175169333815575, 8.890095710754395, -3.3604514598846436, -2.3987176418304443, 0.7582964897155762, 0.20301905274391174, 0.5990394949913025, -0.15786510705947876, 0.03798304870724678, 0.007024278864264488, -0.007288569118827581, 9.516009330749512, -0.05859660357236862, -2.2911458015441895, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6282729506492615, 0.47670355439186096, -0.4796008765697479, -0.38472050428390503, -0.002474175998941064, -0.0024430269841104746, -0.03739209473133087, 9.550061225891113, 0.10093247890472412, -2.380389928817749, 0.09584446996450424, 0.31765466928482056, 0.20816250145435333, -0.9200965762138367, -0.00985551904886961, 0.010697233490645885, 0.008788049221038818, 6.1241912841796875, -0.480940043926239, 7.57459831237793, 0.2527538537979126, 0.2428073137998581, 0.48015886545181274, -0.8041191101074219, -0.005875440780073404, 0.037322353571653366, 0.015326449647545815, 6.058514595031738, -1.8340870141983032, 7.487267971038818, 0.0)"
2023/02/21/14:11:06.648556,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18117041885852814, 0.7665868401527405, -0.06577014923095703, -0.6125326156616211, -0.0015937641728669405, 0.01637437753379345, -0.015175169333815575, 8.890095710754395, -3.3604514598846436, -2.3987176418304443, 0.7582964897155762, 0.20301905274391174, 0.5990394949913025, -0.15786510705947876, 0.03798304870724678, 0.007024278864264488, -0.007288569118827581, 9.516009330749512, -0.05859660357236862, -2.2911458015441895, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6282729506492615, 0.47670355439186096, -0.4796008765697479, -0.38472050428390503, -0.002474175998941064, -0.0024430269841104746, -0.03739209473133087, 9.550061225891113, 0.10093247890472412, -2.380389928817749, 0.09584446996450424, 0.31765466928482056, 0.20816250145435333, -0.9200965762138367, -0.00985551904886961, 0.010697233490645885, 0.008788049221038818, 6.1241912841796875, -0.480940043926239, 7.57459831237793, 0.2527538537979126, 0.2428073137998581, 0.48015886545181274, -0.8041191101074219, -0.005875440780073404, 0.037322353571653366, 0.015326449647545815, 6.058514595031738, -1.8340870141983032, 7.487267971038818, 0.0)"
2023/02/21/14:11:06.658714,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18117041885852814, 0.7665868401527405, -0.06577014923095703, -0.6125326156616211, -0.0015937641728669405, 0.01637437753379345, -0.015175169333815575, 8.890095710754395, -3.3604514598846436, -2.3987176418304443, 0.7582964897155762, 0.20301905274391174, 0.5990394949913025, -0.15786510705947876, 0.03798304870724678, 0.007024278864264488, -0.007288569118827581, 9.516009330749512, -0.05859660357236862, -2.2911458015441895, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6282729506492615, 0.47670355439186096, -0.4796008765697479, -0.38472050428390503, -0.002474175998941064, -0.0024430269841104746, -0.03739209473133087, 9.550061225891113, 0.10093247890472412, -2.380389928817749, 0.09584446996450424, 0.31765466928482056, 0.20816250145435333, -0.9200965762138367, -0.00985551904886961, 0.010697233490645885, 0.008788049221038818, 6.1241912841796875, -0.480940043926239, 7.57459831237793, 0.2527538537979126, 0.2428073137998581, 0.48015886545181274, -0.8041191101074219, -0.005875440780073404, 0.037322353571653366, 0.015326449647545815, 6.058514595031738, -1.8340870141983032, 7.487267971038818, 0.0)"
2023/02/21/14:11:06.668678,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18117041885852814, 0.7665868401527405, -0.06577014923095703, -0.6125326156616211, -0.0015937641728669405, 0.01637437753379345, -0.015175169333815575, 8.890095710754395, -3.3604514598846436, -2.3987176418304443, 0.7582964897155762, 0.20301905274391174, 0.5990394949913025, -0.15786510705947876, 0.03798304870724678, 0.007024278864264488, -0.007288569118827581, 9.516009330749512, -0.05859660357236862, -2.2911458015441895, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6282729506492615, 0.47670355439186096, -0.4796008765697479, -0.38472050428390503, -0.002474175998941064, -0.0024430269841104746, -0.03739209473133087, 9.550061225891113, 0.10093247890472412, -2.380389928817749, 0.09584446996450424, 0.31765466928482056, 0.20816250145435333, -0.9200965762138367, -0.00985551904886961, 0.010697233490645885, 0.008788049221038818, 6.1241912841796875, -0.480940043926239, 7.57459831237793, 0.2527538537979126, 0.2428073137998581, 0.48015886545181274, -0.8041191101074219, -0.005875440780073404, 0.037322353571653366, 0.015326449647545815, 6.058514595031738, -1.8340870141983032, 7.487267971038818, 0.0)"
2023/02/21/14:11:06.679027,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18117041885852814, 0.7665868401527405, -0.06577014923095703, -0.6125326156616211, -0.0015937641728669405, 0.01637437753379345, -0.015175169333815575, 8.890095710754395, -3.3604514598846436, -2.3987176418304443, 0.7581380009651184, 0.20341430604457855, 0.5989664196968079, -0.15839393436908722, 0.05251435190439224, 0.001371388090774417, -0.010943140834569931, 9.540632247924805, 0.08629697561264038, -2.2342734336853027, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6294002532958984, 0.4759483337402344, -0.47886785864830017, -0.38472598791122437, 0.01272537186741829, -0.01790432073175907, -0.03887328505516052, 9.62603759765625, 0.32767587900161743, -2.3057193756103516, 0.09598033130168915, 0.31755897402763367, 0.2081756889820099, -0.9201124906539917, -0.01132789347320795, 0.010209333151578903, 0.006520663853734732, 6.127770900726318, -0.44958800077438354, 7.596938610076904, 0.25255948305130005, 0.24246414005756378, 0.4801860451698303, -0.8042675256729126, 0.00032182002905756235, 0.02706136368215084, 0.01165682915598154, 6.096045970916748, -1.8141345977783203, 7.445499897003174, 0.0)"
2023/02/21/14:11:06.688521,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18117041885852814, 0.7665868401527405, -0.06577014923095703, -0.6125326156616211, -0.0015937641728669405, 0.01637437753379345, -0.015175169333815575, 8.890095710754395, -3.3604514598846436, -2.3987176418304443, 0.7581380009651184, 0.20341430604457855, 0.5989664196968079, -0.15839393436908722, 0.05251435190439224, 0.001371388090774417, -0.010943140834569931, 9.540632247924805, 0.08629697561264038, -2.2342734336853027, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6294002532958984, 0.4759483337402344, -0.47886785864830017, -0.38472598791122437, 0.01272537186741829, -0.01790432073175907, -0.03887328505516052, 9.62603759765625, 0.32767587900161743, -2.3057193756103516, 0.09598033130168915, 0.31755897402763367, 0.2081756889820099, -0.9201124906539917, -0.01132789347320795, 0.010209333151578903, 0.006520663853734732, 6.127770900726318, -0.44958800077438354, 7.596938610076904, 0.25255948305130005, 0.24246414005756378, 0.4801860451698303, -0.8042675256729126, 0.00032182002905756235, 0.02706136368215084, 0.01165682915598154, 6.096045970916748, -1.8141345977783203, 7.445499897003174, 0.0)"
2023/02/21/14:11:06.698990,[],0,"(-0.5258034467697144, 0.41311362385749817, -0.5984194278717041, -0.4413185715675354, 0.02304922044277191, -0.029127715155482292, -0.00026431932928971946, 9.835063934326172, -0.24106480181217194, 0.8937641382217407, 0.18117041885852814, 0.7665868401527405, -0.06577014923095703, -0.6125326156616211, -0.0015937641728669405, 0.01637437753379345, -0.015175169333815575, 8.890095710754395, -3.3604514598846436, -2.3987176418304443, 0.7581380009651184, 0.20341430604457855, 0.5989664196968079, -0.15839393436908722, 0.05251435190439224, 0.001371388090774417, -0.010943140834569931, 9.540632247924805, 0.08629697561264038, -2.2342734336853027, -0.011804377660155296, 0.7501269578933716, -0.2302921861410141, -0.6197868585586548, -0.007303172256797552, -0.0044054267928004265, 0.027909182012081146, 9.19243049621582, -3.380882978439331, -1.0938856601715088, -0.6294002532958984, 0.4759483337402344, -0.47886785864830017, -0.38472598791122437, 0.01272537186741829, -0.01790432073175907, -0.03887328505516052, 9.62603759765625, 0.32767587900161743, -2.3057193756103516, 0.09598033130168915, 0.31755897402763367, 0.2081756889820099, -0.9201124906539917, -0.01132789347320795, 0.010209333151578903, 0.006520663853734732, 6.127770900726318, -0.44958800077438354, 7.596938610076904, 0.25255948305130005, 0.24246414005756378, 0.4801860451698303, -0.8042675256729126, 0.00032182002905756235, 0.02706136368215084, 0.01165682915598154, 6.096045970916748, -1.8141345977783203, 7.445499897003174, 0.0)"
