time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:12:12.878687,[],0,"(-0.5356866717338562, 0.40883323550224304, -0.598943829536438, -0.43262162804603577, -0.0389874167740345, 0.04154369235038757, -0.01404301542788744, 9.71485710144043, -0.20213881134986877, 0.7312679290771484, 0.16180658340454102, 0.7663120627403259, -0.06618642061948776, -0.6182262897491455, 0.022108767181634903, -0.004347690846771002, -0.022412797436118126, 9.044046401977539, -3.095960855484009, -2.2712395191192627, 0.7533877491950989, 0.22698789834976196, 0.589428186416626, -0.1829148530960083, 0.03809602931141853, 0.004239631351083517, 0.00445597805082798, 9.585984230041504, -0.09758260101079941, -2.2583842277526855, -0.041866131126880646, 0.7466086149215698, -0.24740038812160492, -0.6161297559738159, 0.007237060461193323, -0.014084787108004093, -0.008983734995126724, 9.282288551330566, -3.086466073989868, -1.1488094329833984, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09513656795024872, 0.3126596510410309, 0.19725272059440613, -0.9242750406265259, -0.00184148782864213, 0.007594186346977949, -0.0010178755037486553, 6.0555100440979, -0.5687472224235535, 7.627429485321045, 0.246066614985466, 0.25079259276390076, 0.447464257478714, -0.8223928809165955, -0.00937908235937357, 0.00519064674153924, 0.009599031880497932, 6.153637409210205, -1.8213788270950317, 7.4211578369140625, 0.0)"
2023/02/21/14:12:12.888635,[],0,"(-0.5356866717338562, 0.40883323550224304, -0.598943829536438, -0.43262162804603577, -0.0389874167740345, 0.04154369235038757, -0.01404301542788744, 9.71485710144043, -0.20213881134986877, 0.7312679290771484, 0.16180658340454102, 0.7663120627403259, -0.06618642061948776, -0.6182262897491455, 0.022108767181634903, -0.004347690846771002, -0.022412797436118126, 9.044046401977539, -3.095960855484009, -2.2712395191192627, 0.7533877491950989, 0.22698789834976196, 0.589428186416626, -0.1829148530960083, 0.03809602931141853, 0.004239631351083517, 0.00445597805082798, 9.585984230041504, -0.09758260101079941, -2.2583842277526855, -0.041866131126880646, 0.7466086149215698, -0.24740038812160492, -0.6161297559738159, 0.007237060461193323, -0.014084787108004093, -0.008983734995126724, 9.282288551330566, -3.086466073989868, -1.1488094329833984, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09513656795024872, 0.3126596510410309, 0.19725272059440613, -0.9242750406265259, -0.00184148782864213, 0.007594186346977949, -0.0010178755037486553, 6.0555100440979, -0.5687472224235535, 7.627429485321045, 0.246066614985466, 0.25079259276390076, 0.447464257478714, -0.8223928809165955, -0.00937908235937357, 0.00519064674153924, 0.009599031880497932, 6.153637409210205, -1.8213788270950317, 7.4211578369140625, 0.0)"
2023/02/21/14:12:12.898661,[],0,"(-0.5356866717338562, 0.40883323550224304, -0.598943829536438, -0.43262162804603577, -0.0389874167740345, 0.04154369235038757, -0.01404301542788744, 9.71485710144043, -0.20213881134986877, 0.7312679290771484, 0.16180658340454102, 0.7663120627403259, -0.06618642061948776, -0.6182262897491455, 0.022108767181634903, -0.004347690846771002, -0.022412797436118126, 9.044046401977539, -3.095960855484009, -2.2712395191192627, 0.7533877491950989, 0.22698789834976196, 0.589428186416626, -0.1829148530960083, 0.03809602931141853, 0.004239631351083517, 0.00445597805082798, 9.585984230041504, -0.09758260101079941, -2.2583842277526855, -0.041866131126880646, 0.7466086149215698, -0.24740038812160492, -0.6161297559738159, 0.007237060461193323, -0.014084787108004093, -0.008983734995126724, 9.282288551330566, -3.086466073989868, -1.1488094329833984, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09513656795024872, 0.3126596510410309, 0.19725272059440613, -0.9242750406265259, -0.00184148782864213, 0.007594186346977949, -0.0010178755037486553, 6.0555100440979, -0.5687472224235535, 7.627429485321045, 0.246066614985466, 0.25079259276390076, 0.447464257478714, -0.8223928809165955, -0.00937908235937357, 0.00519064674153924, 0.009599031880497932, 6.153637409210205, -1.8213788270950317, 7.4211578369140625, 0.0)"
2023/02/21/14:12:12.908677,[],0,"(-0.5356866717338562, 0.40883323550224304, -0.598943829536438, -0.43262162804603577, -0.0389874167740345, 0.04154369235038757, -0.01404301542788744, 9.71485710144043, -0.20213881134986877, 0.7312679290771484, 0.1613074392080307, 0.7664337754249573, -0.06649592518806458, -0.6181726455688477, 0.03211406618356705, -0.0010171200847253203, -0.025358179584145546, 9.045659065246582, -3.066185474395752, -2.2911884784698486, 0.7533661127090454, 0.22708949446678162, 0.5893092155456543, -0.1832607537508011, 0.046228040009737015, -0.0003833507653325796, 0.007914707064628601, 9.545156478881836, 0.004410593770444393, -2.320584535598755, -0.041866131126880646, 0.7466086149215698, -0.24740038812160492, -0.6161297559738159, 0.007237060461193323, -0.014084787108004093, -0.008983734995126724, 9.282288551330566, -3.086466073989868, -1.1488094329833984, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09515591710805893, 0.31264373660087585, 0.19728659093379974, -0.9242711663246155, -0.0022961192298680544, 0.007457057945430279, 0.0010974581819027662, 6.046448230743408, -0.5352931022644043, 7.635179042816162, 0.24615851044654846, 0.2507723569869995, 0.44745996594429016, -0.8223738670349121, -0.009006296284496784, 0.0037814390379935503, 0.007566903252154589, 6.207834243774414, -1.773719310760498, 7.424789905548096, 0.0)"
2023/02/21/14:12:12.918561,[],0,"(-0.5356866717338562, 0.40883323550224304, -0.598943829536438, -0.43262162804603577, -0.0389874167740345, 0.04154369235038757, -0.01404301542788744, 9.71485710144043, -0.20213881134986877, 0.7312679290771484, 0.1613074392080307, 0.7664337754249573, -0.06649592518806458, -0.6181726455688477, 0.03211406618356705, -0.0010171200847253203, -0.025358179584145546, 9.045659065246582, -3.066185474395752, -2.2911884784698486, 0.7533661127090454, 0.22708949446678162, 0.5893092155456543, -0.1832607537508011, 0.046228040009737015, -0.0003833507653325796, 0.007914707064628601, 9.545156478881836, 0.004410593770444393, -2.320584535598755, -0.041866131126880646, 0.7466086149215698, -0.24740038812160492, -0.6161297559738159, 0.007237060461193323, -0.014084787108004093, -0.008983734995126724, 9.282288551330566, -3.086466073989868, -1.1488094329833984, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09515591710805893, 0.31264373660087585, 0.19728659093379974, -0.9242711663246155, -0.0022961192298680544, 0.007457057945430279, 0.0010974581819027662, 6.046448230743408, -0.5352931022644043, 7.635179042816162, 0.24615851044654846, 0.2507723569869995, 0.44745996594429016, -0.8223738670349121, -0.009006296284496784, 0.0037814390379935503, 0.007566903252154589, 6.207834243774414, -1.773719310760498, 7.424789905548096, 0.0)"
2023/02/21/14:12:12.928551,[],0,"(-0.5349899530410767, 0.4074491858482361, -0.599725067615509, -0.4337058365345001, 0.003910758998245001, 0.025955522432923317, -0.010180008597671986, 9.764007568359375, -0.20517700910568237, 0.7402873635292053, 0.1608671098947525, 0.76656574010849, -0.06678245961666107, -0.618092954158783, 0.023709164932370186, -0.003847145475447178, -0.023586932569742203, 9.052746772766113, -2.9325735569000244, -2.235898017883301, 0.7533537745475769, 0.22710101306438446, 0.5892595052719116, -0.1834571212530136, 0.02425818331539631, 0.0031295043881982565, 0.004187555983662605, 9.53427791595459, 0.11492884159088135, -2.265364170074463, -0.042468126863241196, 0.746658444404602, -0.24781256914138794, -0.6158624291419983, 0.024354303255677223, -0.015583215281367302, -0.0033255417365580797, 9.307320594787598, -2.996938705444336, -1.1271778345108032, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09518679231405258, 0.3126465678215027, 0.19727949798107147, -0.9242685437202454, -0.001531878369860351, 0.005981752183288336, 0.004169517196714878, 6.057140827178955, -0.5477637648582458, 7.608136177062988, 0.24615851044654846, 0.2507723569869995, 0.44745996594429016, -0.8223738670349121, -0.009006296284496784, 0.0037814390379935503, 0.007566903252154589, 6.207834243774414, -1.773719310760498, 7.424789905548096, 0.0)"
2023/02/21/14:12:12.938722,[],0,"(-0.5349899530410767, 0.4074491858482361, -0.599725067615509, -0.4337058365345001, 0.003910758998245001, 0.025955522432923317, -0.010180008597671986, 9.764007568359375, -0.20517700910568237, 0.7402873635292053, 0.1608671098947525, 0.76656574010849, -0.06678245961666107, -0.618092954158783, 0.023709164932370186, -0.003847145475447178, -0.023586932569742203, 9.052746772766113, -2.9325735569000244, -2.235898017883301, 0.7533537745475769, 0.22710101306438446, 0.5892595052719116, -0.1834571212530136, 0.02425818331539631, 0.0031295043881982565, 0.004187555983662605, 9.53427791595459, 0.11492884159088135, -2.265364170074463, -0.042468126863241196, 0.746658444404602, -0.24781256914138794, -0.6158624291419983, 0.024354303255677223, -0.015583215281367302, -0.0033255417365580797, 9.307320594787598, -2.996938705444336, -1.1271778345108032, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09518679231405258, 0.3126465678215027, 0.19727949798107147, -0.9242685437202454, -0.001531878369860351, 0.005981752183288336, 0.004169517196714878, 6.057140827178955, -0.5477637648582458, 7.608136177062988, 0.24615851044654846, 0.2507723569869995, 0.44745996594429016, -0.8223738670349121, -0.009006296284496784, 0.0037814390379935503, 0.007566903252154589, 6.207834243774414, -1.773719310760498, 7.424789905548096, 0.0)"
2023/02/21/14:12:12.948631,[],0,"(-0.5349899530410767, 0.4074491858482361, -0.599725067615509, -0.4337058365345001, 0.003910758998245001, 0.025955522432923317, -0.010180008597671986, 9.764007568359375, -0.20517700910568237, 0.7402873635292053, 0.1608671098947525, 0.76656574010849, -0.06678245961666107, -0.618092954158783, 0.023709164932370186, -0.003847145475447178, -0.023586932569742203, 9.052746772766113, -2.9325735569000244, -2.235898017883301, 0.7533537745475769, 0.22710101306438446, 0.5892595052719116, -0.1834571212530136, 0.02425818331539631, 0.0031295043881982565, 0.004187555983662605, 9.53427791595459, 0.11492884159088135, -2.265364170074463, -0.042468126863241196, 0.746658444404602, -0.24781256914138794, -0.6158624291419983, 0.024354303255677223, -0.015583215281367302, -0.0033255417365580797, 9.307320594787598, -2.996938705444336, -1.1271778345108032, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09518679231405258, 0.3126465678215027, 0.19727949798107147, -0.9242685437202454, -0.001531878369860351, 0.005981752183288336, 0.004169517196714878, 6.057140827178955, -0.5477637648582458, 7.608136177062988, 0.24615851044654846, 0.2507723569869995, 0.44745996594429016, -0.8223738670349121, -0.009006296284496784, 0.0037814390379935503, 0.007566903252154589, 6.207834243774414, -1.773719310760498, 7.424789905548096, 0.0)"
2023/02/21/14:12:12.958737,[],0,"(-0.5350100994110107, 0.40742048621177673, -0.5997300148010254, -0.4337010681629181, 0.005817869212478399, 0.009676149114966393, -0.0021966774947941303, 9.783159255981445, -0.11813493072986603, 0.7765105962753296, 0.16082246601581573, 0.7666701078414917, -0.06682027131319046, -0.6179709434509277, -0.004607293754816055, 0.0022267228923738003, -0.01117390114814043, 9.091634750366211, -2.9250662326812744, -2.2535133361816406, 0.7533758282661438, 0.22694821655750275, 0.5892965197563171, -0.18343669176101685, -0.0033609080128371716, 0.0020748479291796684, 0.0009130810503847897, 9.538541793823242, 0.049425363540649414, -2.344390869140625, -0.04250141605734825, 0.7466636896133423, -0.24791215360164642, -0.615813672542572, 0.009011789225041866, -0.009756503626704216, 0.0014163092710077763, 9.293929100036621, -2.9694082736968994, -1.0762861967086792, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09523025900125504, 0.3126687705516815, 0.19726213812828064, -0.9242603182792664, -0.005844057071954012, 0.005928187631070614, 0.004266791045665741, 6.055850505828857, -0.5493596196174622, 7.609048366546631, 0.2462364137172699, 0.2506905198097229, 0.44743478298187256, -0.8223891854286194, -0.005542668979614973, 0.007694045547395945, 0.007012106478214264, 6.1749444007873535, -1.822695016860962, 7.398388385772705, 0.0)"
2023/02/21/14:12:12.968651,[],0,"(-0.5350100994110107, 0.40742048621177673, -0.5997300148010254, -0.4337010681629181, 0.005817869212478399, 0.009676149114966393, -0.0021966774947941303, 9.783159255981445, -0.11813493072986603, 0.7765105962753296, 0.16082246601581573, 0.7666701078414917, -0.06682027131319046, -0.6179709434509277, -0.004607293754816055, 0.0022267228923738003, -0.01117390114814043, 9.091634750366211, -2.9250662326812744, -2.2535133361816406, 0.7533758282661438, 0.22694821655750275, 0.5892965197563171, -0.18343669176101685, -0.0033609080128371716, 0.0020748479291796684, 0.0009130810503847897, 9.538541793823242, 0.049425363540649414, -2.344390869140625, -0.04250141605734825, 0.7466636896133423, -0.24791215360164642, -0.615813672542572, 0.009011789225041866, -0.009756503626704216, 0.0014163092710077763, 9.293929100036621, -2.9694082736968994, -1.0762861967086792, -0.6170044541358948, 0.5033741593360901, -0.4490468204021454, -0.40531083941459656, -0.0009423957671970129, 0.007518148049712181, -0.011630329303443432, 9.578028678894043, 0.39615947008132935, -2.517392873764038, 0.09523025900125504, 0.3126687705516815, 0.19726213812828064, -0.9242603182792664, -0.005844057071954012, 0.005928187631070614, 0.004266791045665741, 6.055850505828857, -0.5493596196174622, 7.609048366546631, 0.2462364137172699, 0.2506905198097229, 0.44743478298187256, -0.8223891854286194, -0.005542668979614973, 0.007694045547395945, 0.007012106478214264, 6.1749444007873535, -1.822695016860962, 7.398388385772705, 0.0)"
