time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:12:28.949242,[],0,"(0.5591492056846619, -0.4023606777191162, 0.6019642949104309, 0.40385276079177856, 0.01582913100719452, 0.17289479076862335, 0.021318256855010986, 10.034740447998047, 0.06228896975517273, 0.3310714066028595, -0.1724843680858612, -0.7675628662109375, 0.03378009796142578, 0.6164051294326782, 0.10782331973314285, 0.008727389387786388, -0.03050740621984005, 9.011195182800293, -3.0760231018066406, -2.3054983615875244, -0.7534134984016418, -0.22152365744113922, -0.5869222283363342, 0.19702206552028656, -0.01782647706568241, -0.027036281302571297, -0.09155643731355667, 9.426717758178711, -0.13924522697925568, -2.5017147064208984, 0.012922911904752254, -0.7538507580757141, 0.22795644402503967, 0.616098940372467, 0.09715180844068527, 0.05380865931510925, 0.03162069246172905, 9.273101806640625, -3.2541160583496094, -1.403434157371521, 0.6156949996948242, -0.5053590536117554, 0.43961161375045776, 0.4150584638118744, -0.006634053774178028, 0.0033167004585266113, 0.020734157413244247, 9.521333694458008, 0.9648143649101257, -2.8359484672546387, -0.1058928519487381, -0.3072530925273895, -0.22382928431034088, 0.9188485741615295, 0.004392961040139198, 0.0037034957204014063, 0.02079012244939804, 6.076106071472168, -0.5305044651031494, 7.648155212402344, -0.245095893740654, -0.24907247722148895, -0.4361169636249542, 0.8292725086212158, -0.07721266150474548, -0.06629039347171783, 0.012614703737199306, 6.2348456382751465, -1.906201720237732, 7.352488040924072, 0.0)"
2023/02/21/14:12:28.958651,[],0,"(0.5591492056846619, -0.4023606777191162, 0.6019642949104309, 0.40385276079177856, 0.01582913100719452, 0.17289479076862335, 0.021318256855010986, 10.034740447998047, 0.06228896975517273, 0.3310714066028595, -0.1724843680858612, -0.7675628662109375, 0.03378009796142578, 0.6164051294326782, 0.10782331973314285, 0.008727389387786388, -0.03050740621984005, 9.011195182800293, -3.0760231018066406, -2.3054983615875244, -0.7534134984016418, -0.22152365744113922, -0.5869222283363342, 0.19702206552028656, -0.01782647706568241, -0.027036281302571297, -0.09155643731355667, 9.426717758178711, -0.13924522697925568, -2.5017147064208984, 0.012922911904752254, -0.7538507580757141, 0.22795644402503967, 0.616098940372467, 0.09715180844068527, 0.05380865931510925, 0.03162069246172905, 9.273101806640625, -3.2541160583496094, -1.403434157371521, 0.6156949996948242, -0.5053590536117554, 0.43961161375045776, 0.4150584638118744, -0.006634053774178028, 0.0033167004585266113, 0.020734157413244247, 9.521333694458008, 0.9648143649101257, -2.8359484672546387, -0.1058928519487381, -0.3072530925273895, -0.22382928431034088, 0.9188485741615295, 0.004392961040139198, 0.0037034957204014063, 0.02079012244939804, 6.076106071472168, -0.5305044651031494, 7.648155212402344, -0.245095893740654, -0.24907247722148895, -0.4361169636249542, 0.8292725086212158, -0.07721266150474548, -0.06629039347171783, 0.012614703737199306, 6.2348456382751465, -1.906201720237732, 7.352488040924072, 0.0)"
2023/02/21/14:12:28.968628,[],0,"(0.5547618865966797, -0.40107110142707825, 0.6050907969474792, 0.4065049886703491, -0.03404124081134796, 0.17887619137763977, 0.02235475182533264, 9.916016578674316, -0.00999028142541647, 0.4067080020904541, -0.1724843680858612, -0.7675628662109375, 0.03378009796142578, 0.6164051294326782, 0.10782331973314285, 0.008727389387786388, -0.03050740621984005, 9.011195182800293, -3.0760231018066406, -2.3054983615875244, -0.7537540793418884, -0.22172805666923523, -0.5870259404182434, 0.19517166912555695, -0.10961566865444183, -0.03746736794710159, -0.0762760266661644, 9.512541770935059, -0.138350248336792, -2.476980447769165, 0.012922911904752254, -0.7538507580757141, 0.22795644402503967, 0.616098940372467, 0.09715180844068527, 0.05380865931510925, 0.03162069246172905, 9.273101806640625, -3.2541160583496094, -1.403434157371521, 0.6152248978614807, -0.5056312084197998, 0.4398204982280731, 0.4152027666568756, -0.0012368643656373024, 0.024305537343025208, 0.010600288398563862, 9.553262710571289, 0.4736350476741791, -2.58176851272583, -0.1059790626168251, -0.30725982785224915, -0.2235836386680603, 0.9188961982727051, 0.004156234674155712, 0.0019173928303644061, 0.019442439079284668, 6.052602291107178, -0.5166570544242859, 7.686050891876221, -0.2463090866804123, -0.24948588013648987, -0.43620312213897705, 0.8287432789802551, -0.05389684438705444, -0.048521749675273895, -0.005465064663439989, 6.241351127624512, -1.9802682399749756, 7.369514465332031, 0.0)"
2023/02/21/14:12:28.978734,[],0,"(0.5547618865966797, -0.40107110142707825, 0.6050907969474792, 0.4065049886703491, -0.03404124081134796, 0.17887619137763977, 0.02235475182533264, 9.916016578674316, -0.00999028142541647, 0.4067080020904541, -0.1724843680858612, -0.7675628662109375, 0.03378009796142578, 0.6164051294326782, 0.10782331973314285, 0.008727389387786388, -0.03050740621984005, 9.011195182800293, -3.0760231018066406, -2.3054983615875244, -0.7537540793418884, -0.22172805666923523, -0.5870259404182434, 0.19517166912555695, -0.10961566865444183, -0.03746736794710159, -0.0762760266661644, 9.512541770935059, -0.138350248336792, -2.476980447769165, 0.012922911904752254, -0.7538507580757141, 0.22795644402503967, 0.616098940372467, 0.09715180844068527, 0.05380865931510925, 0.03162069246172905, 9.273101806640625, -3.2541160583496094, -1.403434157371521, 0.6152248978614807, -0.5056312084197998, 0.4398204982280731, 0.4152027666568756, -0.0012368643656373024, 0.024305537343025208, 0.010600288398563862, 9.553262710571289, 0.4736350476741791, -2.58176851272583, -0.1059790626168251, -0.30725982785224915, -0.2235836386680603, 0.9188961982727051, 0.004156234674155712, 0.0019173928303644061, 0.019442439079284668, 6.052602291107178, -0.5166570544242859, 7.686050891876221, -0.2463090866804123, -0.24948588013648987, -0.43620312213897705, 0.8287432789802551, -0.05389684438705444, -0.048521749675273895, -0.005465064663439989, 6.241351127624512, -1.9802682399749756, 7.369514465332031, 0.0)"
2023/02/21/14:12:28.988723,[],0,"(0.5547618865966797, -0.40107110142707825, 0.6050907969474792, 0.4065049886703491, -0.03404124081134796, 0.17887619137763977, 0.02235475182533264, 9.916016578674316, -0.00999028142541647, 0.4067080020904541, -0.17086830735206604, -0.768247663974762, 0.03807777911424637, 0.6157512664794922, 0.05550948157906532, -0.02183867059648037, 0.016022948548197746, 9.107873916625977, -2.7407209873199463, -2.2738089561462402, -0.7539580464363098, -0.2215067744255066, -0.5871880054473877, 0.1941448301076889, -0.11372977495193481, -0.020207490772008896, -0.061689868569374084, 9.428489685058594, -0.3113816976547241, -2.3812105655670166, 0.014262812212109566, -0.7516089677810669, 0.23011527955532074, 0.6180027723312378, 0.0701160803437233, 0.06012513488531113, -0.004293537233024836, 9.20116138458252, -3.2363924980163574, -1.1849143505096436, 0.6152248978614807, -0.5056312084197998, 0.4398204982280731, 0.4152027666568756, -0.0012368643656373024, 0.024305537343025208, 0.010600288398563862, 9.553262710571289, 0.4736350476741791, -2.58176851272583, -0.10596932470798492, -0.30730947852134705, -0.22348058223724365, 0.9189057946205139, 0.004473048262298107, 0.001665458083152771, 0.014282133430242538, 6.000009059906006, -0.6802212595939636, 7.625239372253418, -0.2463090866804123, -0.24948588013648987, -0.43620312213897705, 0.8287432789802551, -0.05389684438705444, -0.048521749675273895, -0.005465064663439989, 6.241351127624512, -1.9802682399749756, 7.369514465332031, 0.0)"
2023/02/21/14:12:28.998749,[],0,"(0.5547618865966797, -0.40107110142707825, 0.6050907969474792, 0.4065049886703491, -0.03404124081134796, 0.17887619137763977, 0.02235475182533264, 9.916016578674316, -0.00999028142541647, 0.4067080020904541, -0.17086830735206604, -0.768247663974762, 0.03807777911424637, 0.6157512664794922, 0.05550948157906532, -0.02183867059648037, 0.016022948548197746, 9.107873916625977, -2.7407209873199463, -2.2738089561462402, -0.7539580464363098, -0.2215067744255066, -0.5871880054473877, 0.1941448301076889, -0.11372977495193481, -0.020207490772008896, -0.061689868569374084, 9.428489685058594, -0.3113816976547241, -2.3812105655670166, 0.014262812212109566, -0.7516089677810669, 0.23011527955532074, 0.6180027723312378, 0.0701160803437233, 0.06012513488531113, -0.004293537233024836, 9.20116138458252, -3.2363924980163574, -1.1849143505096436, 0.6152248978614807, -0.5056312084197998, 0.4398204982280731, 0.4152027666568756, -0.0012368643656373024, 0.024305537343025208, 0.010600288398563862, 9.553262710571289, 0.4736350476741791, -2.58176851272583, -0.10596932470798492, -0.30730947852134705, -0.22348058223724365, 0.9189057946205139, 0.004473048262298107, 0.001665458083152771, 0.014282133430242538, 6.000009059906006, -0.6802212595939636, 7.625239372253418, -0.2463090866804123, -0.24948588013648987, -0.43620312213897705, 0.8287432789802551, -0.05389684438705444, -0.048521749675273895, -0.005465064663439989, 6.241351127624512, -1.9802682399749756, 7.369514465332031, 0.0)"
2023/02/21/14:12:29.008598,[],0,"(0.5547618865966797, -0.40107110142707825, 0.6050907969474792, 0.4065049886703491, -0.03404124081134796, 0.17887619137763977, 0.02235475182533264, 9.916016578674316, -0.00999028142541647, 0.4067080020904541, -0.1714441478252411, -0.768242359161377, 0.03849131613969803, 0.6155720949172974, -0.0077390060760080814, -0.012242831289768219, 0.07105178385972977, 9.155780792236328, -2.7663867473602295, -2.2023723125457764, -0.7543802261352539, -0.22096124291419983, -0.5873185992240906, 0.19272629916667938, -0.08157730102539062, -0.021629881113767624, -0.025707172229886055, 9.460803031921387, -0.2841973602771759, -2.399381160736084, 0.014248096384108067, -0.7512062788009644, 0.23018190264701843, 0.6184678077697754, 0.013010124675929546, 0.06813597679138184, -0.011591260321438313, 9.175305366516113, -3.32171368598938, -1.1294161081314087, 0.6150527000427246, -0.5052724480628967, 0.4403241276741028, 0.41536086797714233, 0.015311178751289845, 0.04087699577212334, -0.0032134512439370155, 9.501238822937012, 0.855353057384491, -2.6968836784362793, -0.10579843819141388, -0.30751338601112366, -0.22329279780387878, 0.9189028739929199, 0.018496712669730186, -0.00281468010507524, 0.010369776748120785, 5.9062275886535645, -0.5773466229438782, 7.630114555358887, -0.2469930648803711, -0.24985958635807037, -0.43636608123779297, 0.8283412456512451, -0.03448296710848808, -0.036164406687021255, -0.010386113077402115, 6.237963676452637, -1.8752437829971313, 7.353389739990234, 0.0)"
2023/02/21/14:12:29.018570,[],0,"(0.5547618865966797, -0.40107110142707825, 0.6050907969474792, 0.4065049886703491, -0.03404124081134796, 0.17887619137763977, 0.02235475182533264, 9.916016578674316, -0.00999028142541647, 0.4067080020904541, -0.1714441478252411, -0.768242359161377, 0.03849131613969803, 0.6155720949172974, -0.0077390060760080814, -0.012242831289768219, 0.07105178385972977, 9.155780792236328, -2.7663867473602295, -2.2023723125457764, -0.7543802261352539, -0.22096124291419983, -0.5873185992240906, 0.19272629916667938, -0.08157730102539062, -0.021629881113767624, -0.025707172229886055, 9.460803031921387, -0.2841973602771759, -2.399381160736084, 0.014248096384108067, -0.7512062788009644, 0.23018190264701843, 0.6184678077697754, 0.013010124675929546, 0.06813597679138184, -0.011591260321438313, 9.175305366516113, -3.32171368598938, -1.1294161081314087, 0.6150527000427246, -0.5052724480628967, 0.4403241276741028, 0.41536086797714233, 0.015311178751289845, 0.04087699577212334, -0.0032134512439370155, 9.501238822937012, 0.855353057384491, -2.6968836784362793, -0.10579843819141388, -0.30751338601112366, -0.22329279780387878, 0.9189028739929199, 0.018496712669730186, -0.00281468010507524, 0.010369776748120785, 5.9062275886535645, -0.5773466229438782, 7.630114555358887, -0.2469930648803711, -0.24985958635807037, -0.43636608123779297, 0.8283412456512451, -0.03448296710848808, -0.036164406687021255, -0.010386113077402115, 6.237963676452637, -1.8752437829971313, 7.353389739990234, 0.0)"
2023/02/21/14:12:29.029324,[],0,"(0.5547618865966797, -0.40107110142707825, 0.6050907969474792, 0.4065049886703491, -0.03404124081134796, 0.17887619137763977, 0.02235475182533264, 9.916016578674316, -0.00999028142541647, 0.4067080020904541, -0.1714441478252411, -0.768242359161377, 0.03849131613969803, 0.6155720949172974, -0.0077390060760080814, -0.012242831289768219, 0.07105178385972977, 9.155780792236328, -2.7663867473602295, -2.2023723125457764, -0.7543802261352539, -0.22096124291419983, -0.5873185992240906, 0.19272629916667938, -0.08157730102539062, -0.021629881113767624, -0.025707172229886055, 9.460803031921387, -0.2841973602771759, -2.399381160736084, 0.014248096384108067, -0.7512062788009644, 0.23018190264701843, 0.6184678077697754, 0.013010124675929546, 0.06813597679138184, -0.011591260321438313, 9.175305366516113, -3.32171368598938, -1.1294161081314087, 0.6150527000427246, -0.5052724480628967, 0.4403241276741028, 0.41536086797714233, 0.015311178751289845, 0.04087699577212334, -0.0032134512439370155, 9.501238822937012, 0.855353057384491, -2.6968836784362793, -0.10579843819141388, -0.30751338601112366, -0.22329279780387878, 0.9189028739929199, 0.018496712669730186, -0.00281468010507524, 0.010369776748120785, 5.9062275886535645, -0.5773466229438782, 7.630114555358887, -0.2469930648803711, -0.24985958635807037, -0.43636608123779297, 0.8283412456512451, -0.03448296710848808, -0.036164406687021255, -0.010386113077402115, 6.237963676452637, -1.8752437829971313, 7.353389739990234, 0.0)"
2023/02/21/14:12:29.038895,[],0,"(0.5547618865966797, -0.40107110142707825, 0.6050907969474792, 0.4065049886703491, -0.03404124081134796, 0.17887619137763977, 0.02235475182533264, 9.916016578674316, -0.00999028142541647, 0.4067080020904541, -0.17316579818725586, -0.7680405974388123, 0.04012434557080269, 0.6152375936508179, 0.021459121257066727, -0.0037308267783373594, 0.09087585657835007, 9.11889934539795, -2.9035096168518066, -2.3122942447662354, -0.7547829747200012, -0.22105750441551208, -0.5870928764343262, 0.1917242854833603, -0.026510560885071754, -0.03849463909864426, -0.04987014830112457, 9.531086921691895, -0.3386732041835785, -2.4472496509552, 0.014248096384108067, -0.7512062788009644, 0.23018190264701843, 0.6184678077697754, 0.013010124675929546, 0.06813597679138184, -0.011591260321438313, 9.175305366516113, -3.32171368598938, -1.1294161081314087, 0.6144325137138367, -0.5049709677696228, 0.4410950243473053, 0.41582709550857544, -0.0006241679075174034, 0.07052451372146606, 0.0110560217872262, 9.485970497131348, 0.6060145497322083, -2.6575417518615723, -0.10561875998973846, -0.3078189790248871, -0.22304728627204895, 0.9188808798789978, 0.023372890427708626, -0.006824875716120005, 0.008180014789104462, 6.026731491088867, -0.679280161857605, 7.598293304443359, -0.24694961309432983, -0.2505074143409729, -0.4366080164909363, 0.8280310034751892, 0.02203010953962803, -0.02045878954231739, -0.028654105961322784, 6.211530685424805, -1.9877088069915771, 7.32639741897583, 0.0)"
