Series0,Unnamed: 1
0.0,25.36831254604821
0.5649717514124423,25.218363350004363
1.1299435028248594,25.05769943137991
1.6949152542373018,24.888220386942635
2.259887005649719,24.712610495178076
2.8248587570621613,24.53414391755158
3.3898305084745783,24.35645096185276
3.9548022598870207,24.1832729795751
4.519774011299438,24.018241724332597
5.08474576271188,23.864756934671504
5.649717514124298,23.725936291548997
6.214689265536739,23.604574789920715
6.779661016949157,23.503110870889355
7.344632768361574,23.423523221395225
7.909604519774017,23.36707237625485
8.474576271186434,23.333967903912118
9.039548022598876,23.32313070851552
9.604519774011292,23.332202009273065
10.169491525423734,23.357554195360812
10.734463276836152,23.395640882443143
11.299435028248595,23.441653135760053
11.864406779661012,23.490620129617454
12.429378531073455,23.53731387427517
12.994350282485872,23.576490942487663
13.559322033898313,23.60302290190418
14.12429378531073,23.611837210104344
14.689265536723171,23.597799790211205
15.25423728813559,23.55568818704946
15.819209039548033,23.480347071632846
16.38418079096045,23.367049158462216
16.949152542372893,23.21191891243253
17.51412429378531,23.01224742787004
18.07909604519775,22.766695798315965
18.64406779661017,22.475414781463204
19.20903954802261,22.14003975130946
19.774011299435028,21.763558163923474
20.338983050847467,21.350377790674024
20.90395480225989,20.90598654725141
21.468926553672304,20.436767909210225
22.033898305084747,19.949470110581302
22.598870056497166,19.450654200853272
23.163841807909606,18.94623937240377
23.728813559322024,18.441213163698233
24.293785310734464,17.939457756040163
24.858757062146882,17.443635544011972
25.423728813559322,16.955137534128387
25.988700564971744,16.474128424987594
26.553672316384187,15.999723226682908
27.118644067796602,15.53027392753892
27.683615819209045,15.063662426046422
28.24858757062146,14.597509476970576
28.813559322033903,14.129358069696364
29.37853107344632,13.656970103547197
29.943502824858765,13.178699825609202
30.50847457627118,12.693746203418671
31.073446327683623,12.20219859338658
31.63841807909604,11.704914902623871
32.203389830508485,11.203271107272611
32.7683615819209,10.698882727012398
33.33333333333334,10.193448806714615
33.89830508474576,9.688751995920734
34.4632768361582,9.186702876979199
35.02824858757062,8.689296991972435
35.59322033898303,8.19850160126024
36.15819209039548,7.715605018155796
36.72316384180789,7.241394937407887
37.28813559322034,6.775477360732873
37.85310734463276,6.316236511510807
38.4180790960452,5.86084803624053
38.98305084745762,5.405573919773143
39.548022598870055,4.946139684723183
40.11299435028248,4.478135400283909
40.67796610169491,3.997338603197899
41.242937853107335,3.499996607442288
41.80790960451978,2.9833064828554217
42.37288135593219,2.445578446047055
42.93785310734464,1.8865208826789615
43.50282485875705,1.307224807686498
44.067796610169495,0.710090469289946
44.63276836158191,0.09870271634659286
45.19774011299435,-0.5223669378786077
45.76271186440677,-1.1478287104497769
46.32768361581921,-1.7719716774729586
46.892655367231626,-2.3889511707509894
47.45762711864407,-2.9930677962390764
48.02259887005649,-3.5789409562606163
48.58757062146893,-4.141945763064498
49.15254237288135,-4.678484953379509
49.717514124293764,-5.186322944448897
50.28248587570621,-5.6648188901544145
50.84745762711862,-6.114912070737169
51.412429378531066,-6.539237012135159
51.97740112994349,-6.941188668520769
52.542372881355924,-7.324530857464225
53.107344632768346,-7.692541766674974
53.67231638418078,-8.047251282218985
54.237288135593204,-8.388789945879925
54.80225988700565,-8.714982009888166
55.36723163841806,-9.021298548197768
55.93220338983051,-9.301191167472986
56.49717514124292,-9.546675388947778
57.06214689265537,-9.7489672124572
57.62711864406778,-9.899066434837438
58.19209039548023,-9.988322576622712
58.75706214689264,-10.009043843694906
59.32203389830509,-9.955026773324464
59.8870056497175,-9.821779453638024
60.451977401129945,-9.606383408531517
61.01694915254236,-9.307133838003733
61.5819209039548,-8.92310955721845
62.146892655367225,-8.453750858471704
62.71186440677966,-7.898554836399779
63.27683615819208,-7.2571228999907875
63.8418079096045,-6.529736515004675
64.40677966101694,-5.7183349696626795
64.97175141242936,-4.827631270963051
65.5367231638418,-3.8661111390771294
66.10169491525421,-2.8464606644275
66.66666666666666,-1.7849793531205942
67.23163841807907,-0.7000368095950206
67.79661016949152,0.3899934742646511
68.36158192090393,1.4688399313180238
68.92655367231637,2.523975763501875
69.4915254237288,3.5474467891468007
70.05649717514125,4.535878075920637
70.62146892655366,5.4898773918245585
71.1864406779661,6.413073469721371
71.75141242937852,7.31091774925718
72.31638418079096,8.189327181643838
72.88135593220338,9.053369943196085
73.44632768361582,9.906273134421706
74.01129943502823,10.748918291560377
74.57627118644068,11.579811840661469
75.1412429378531,12.395396112516659
75.70621468926554,13.19054485561013
76.27118644067795,13.959130089165328
76.8361581920904,14.694606921548374
77.40112994350281,15.390603098471706
77.96610169491524,16.04146633793626
78.53107344632765,16.64268532391388
79.09604519774005,17.191139668985823
79.66101694915253,17.68521156228221
80.22598870056495,18.124836183657838
80.79096045197737,18.51149664793808
81.35593220338983,18.84810270068984
81.92090395480226,19.13878271560625
82.48587570621467,19.38864452031713
83.05084745762709,19.603433687271067
83.6158192090395,19.789056169456
84.18079096045197,19.95109812245771
84.74576271186439,20.09443798163111
85.31073446327684,20.222965789607276
85.87570621468927,20.339495798460273
86.44067796610169,20.445909295890033
87.0056497175141,20.543403319275896
87.57062146892652,20.632747435392574
88.13559322033899,20.714589767049308
88.7005649717514,20.789855083062992
89.26553672316382,20.86013227821172
89.83050847457629,20.927877373955674
90.3954802259887,20.996354779963763
90.96045197740112,21.06933866334149
91.52542372881354,21.150644155217606
92.09039548022596,21.243619050691212
92.65536723163838,21.3507211020443
93.2203389830508,21.473184087633133
93.78531073446325,21.610704147511495
94.35028248587568,21.761200321391534
94.9152542372881,21.920817959183694
95.48022598870055,22.084234922528378
96.04519774011298,22.245190286263632
96.6101694915254,22.397117056964827
97.17514124293781,22.533732007970894
97.74011299435023,22.649447647578487
98.3050847457627,22.739556804448444
98.87005649717511,22.800268224998547
99.43502824858757,22.82878278886256
100.0,22.823525268876683
