time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:09:43.538649,[],0,"(0.5622572898864746, -0.39791569113731384, 0.6046196222305298, 0.39995622634887695, -0.061821915209293365, -0.037385791540145874, -0.006618563551455736, 9.78262710571289, -0.29926419258117676, 0.4099613428115845, -0.1467757374048233, -0.7705687880516052, 0.09045856446027756, 0.6135942339897156, -0.12628792226314545, 0.05704690143465996, -0.0159886684268713, 8.931218147277832, -3.4133710861206055, -2.313728094100952, -0.7453224658966064, -0.2255590409040451, -0.5946620106697083, 0.1999865174293518, -0.008686363697052002, -0.045416440814733505, -0.07092354446649551, 9.612894058227539, -0.16886846721172333, -2.188359022140503, 0.011322395876049995, -0.7470704317092896, 0.21090178191661835, 0.6302999258041382, 0.048191651701927185, 0.02249126136302948, 0.025691097602248192, 9.318314552307129, -2.91202974319458, -1.0757607221603394, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.08959239721298218, -0.3291827440261841, -0.20681990683078766, 0.9169718623161316, -0.024779703468084335, 0.026332281529903412, 0.02515929564833641, 6.233376979827881, -0.26587551832199097, 7.497900009155273, -0.2658645510673523, -0.2261752039194107, -0.5313750505447388, 0.7718816995620728, -0.0008088062168098986, 0.013883397914469242, 0.005448878742754459, 6.304816722869873, -1.654593586921692, 7.442209720611572, 0.0)"
2023/02/21/14:09:43.548760,[],0,"(0.5622572898864746, -0.39791569113731384, 0.6046196222305298, 0.39995622634887695, -0.061821915209293365, -0.037385791540145874, -0.006618563551455736, 9.78262710571289, -0.29926419258117676, 0.4099613428115845, -0.1467757374048233, -0.7705687880516052, 0.09045856446027756, 0.6135942339897156, -0.12628792226314545, 0.05704690143465996, -0.0159886684268713, 8.931218147277832, -3.4133710861206055, -2.313728094100952, -0.7453224658966064, -0.2255590409040451, -0.5946620106697083, 0.1999865174293518, -0.008686363697052002, -0.045416440814733505, -0.07092354446649551, 9.612894058227539, -0.16886846721172333, -2.188359022140503, 0.00877306517213583, -0.7465930581092834, 0.20972833037376404, 0.6312969326972961, -0.05780238285660744, 0.03673451766371727, 0.022078780457377434, 9.316996574401855, -2.8749191761016846, -0.9426453709602356, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.08959239721298218, -0.3291827440261841, -0.20681990683078766, 0.9169718623161316, -0.024779703468084335, 0.026332281529903412, 0.02515929564833641, 6.233376979827881, -0.26587551832199097, 7.497900009155273, -0.2658645510673523, -0.2261752039194107, -0.5313750505447388, 0.7718816995620728, -0.0008088062168098986, 0.013883397914469242, 0.005448878742754459, 6.304816722869873, -1.654593586921692, 7.442209720611572, 0.0)"
2023/02/21/14:09:43.558672,[],0,"(0.5622572898864746, -0.39791569113731384, 0.6046196222305298, 0.39995622634887695, -0.061821915209293365, -0.037385791540145874, -0.006618563551455736, 9.78262710571289, -0.29926419258117676, 0.4099613428115845, -0.1467757374048233, -0.7705687880516052, 0.09045856446027756, 0.6135942339897156, -0.12628792226314545, 0.05704690143465996, -0.0159886684268713, 8.931218147277832, -3.4133710861206055, -2.313728094100952, -0.7453224658966064, -0.2255590409040451, -0.5946620106697083, 0.1999865174293518, -0.008686363697052002, -0.045416440814733505, -0.07092354446649551, 9.612894058227539, -0.16886846721172333, -2.188359022140503, 0.00877306517213583, -0.7465930581092834, 0.20972833037376404, 0.6312969326972961, -0.05780238285660744, 0.03673451766371727, 0.022078780457377434, 9.316996574401855, -2.8749191761016846, -0.9426453709602356, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.08959239721298218, -0.3291827440261841, -0.20681990683078766, 0.9169718623161316, -0.024779703468084335, 0.026332281529903412, 0.02515929564833641, 6.233376979827881, -0.26587551832199097, 7.497900009155273, -0.2658645510673523, -0.2261752039194107, -0.5313750505447388, 0.7718816995620728, -0.0008088062168098986, 0.013883397914469242, 0.005448878742754459, 6.304816722869873, -1.654593586921692, 7.442209720611572, 0.0)"
2023/02/21/14:09:43.568634,[],0,"(0.5622572898864746, -0.39791569113731384, 0.6046196222305298, 0.39995622634887695, -0.061821915209293365, -0.037385791540145874, -0.006618563551455736, 9.78262710571289, -0.29926419258117676, 0.4099613428115845, -0.1467757374048233, -0.7705687880516052, 0.09045856446027756, 0.6135942339897156, -0.12628792226314545, 0.05704690143465996, -0.0159886684268713, 8.931218147277832, -3.4133710861206055, -2.313728094100952, -0.7453224658966064, -0.2255590409040451, -0.5946620106697083, 0.1999865174293518, -0.008686363697052002, -0.045416440814733505, -0.07092354446649551, 9.612894058227539, -0.16886846721172333, -2.188359022140503, 0.00877306517213583, -0.7465930581092834, 0.20972833037376404, 0.6312969326972961, -0.05780238285660744, 0.03673451766371727, 0.022078780457377434, 9.316996574401855, -2.8749191761016846, -0.9426453709602356, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.08959239721298218, -0.3291827440261841, -0.20681990683078766, 0.9169718623161316, -0.024779703468084335, 0.026332281529903412, 0.02515929564833641, 6.233376979827881, -0.26587551832199097, 7.497900009155273, -0.2658645510673523, -0.2261752039194107, -0.5313750505447388, 0.7718816995620728, -0.0008088062168098986, 0.013883397914469242, 0.005448878742754459, 6.304816722869873, -1.654593586921692, 7.442209720611572, 0.0)"
2023/02/21/14:09:43.578653,[],0,"(0.5622572898864746, -0.39791569113731384, 0.6046196222305298, 0.39995622634887695, -0.061821915209293365, -0.037385791540145874, -0.006618563551455736, 9.78262710571289, -0.29926419258117676, 0.4099613428115845, -0.14710162580013275, -0.7703643441200256, 0.08977968245744705, 0.6138725280761719, -0.07828975468873978, 0.06660163402557373, -0.031647179275751114, 8.930229187011719, -3.5022120475769043, -2.3341851234436035, -0.7455698847770691, -0.22620970010757446, -0.5944223403930664, 0.19903968274593353, -0.016933945938944817, -0.039513394236564636, -0.06189942732453346, 9.56297492980957, -0.23847565054893494, -1.9943017959594727, 0.008250935934484005, -0.7465302348136902, 0.20956465601921082, 0.6314326524734497, -0.05455269664525986, 0.024970615282654762, 0.02744322642683983, 9.268607139587402, -3.185337543487549, -1.1425241231918335, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.09002995491027832, -0.32867807149887085, -0.20669130980968475, 0.9171390533447266, -0.027476048097014427, 0.027823537588119507, 0.023926161229610443, 6.160475730895996, -0.2362777590751648, 7.549208641052246, -0.26580655574798584, -0.2259531319141388, -0.5313045382499695, 0.7720152139663696, -0.003242388367652893, 0.016499005258083344, 0.013689554296433926, 6.240119934082031, -1.6372730731964111, 7.43032693862915, 0.0)"
2023/02/21/14:09:43.588614,[],0,"(0.5622572898864746, -0.39791569113731384, 0.6046196222305298, 0.39995622634887695, -0.061821915209293365, -0.037385791540145874, -0.006618563551455736, 9.78262710571289, -0.29926419258117676, 0.4099613428115845, -0.14710162580013275, -0.7703643441200256, 0.08977968245744705, 0.6138725280761719, -0.07828975468873978, 0.06660163402557373, -0.031647179275751114, 8.930229187011719, -3.5022120475769043, -2.3341851234436035, -0.7455698847770691, -0.22620970010757446, -0.5944223403930664, 0.19903968274593353, -0.016933945938944817, -0.039513394236564636, -0.06189942732453346, 9.56297492980957, -0.23847565054893494, -1.9943017959594727, 0.008250935934484005, -0.7465302348136902, 0.20956465601921082, 0.6314326524734497, -0.05455269664525986, 0.024970615282654762, 0.02744322642683983, 9.268607139587402, -3.185337543487549, -1.1425241231918335, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.09002995491027832, -0.32867807149887085, -0.20669130980968475, 0.9171390533447266, -0.027476048097014427, 0.027823537588119507, 0.023926161229610443, 6.160475730895996, -0.2362777590751648, 7.549208641052246, -0.26580655574798584, -0.2259531319141388, -0.5313045382499695, 0.7720152139663696, -0.003242388367652893, 0.016499005258083344, 0.013689554296433926, 6.240119934082031, -1.6372730731964111, 7.43032693862915, 0.0)"
2023/02/21/14:09:43.598888,[],0,"(0.5622572898864746, -0.39791569113731384, 0.6046196222305298, 0.39995622634887695, -0.061821915209293365, -0.037385791540145874, -0.006618563551455736, 9.78262710571289, -0.29926419258117676, 0.4099613428115845, -0.14710162580013275, -0.7703643441200256, 0.08977968245744705, 0.6138725280761719, -0.07828975468873978, 0.06660163402557373, -0.031647179275751114, 8.930229187011719, -3.5022120475769043, -2.3341851234436035, -0.7455698847770691, -0.22620970010757446, -0.5944223403930664, 0.19903968274593353, -0.016933945938944817, -0.039513394236564636, -0.06189942732453346, 9.56297492980957, -0.23847565054893494, -1.9943017959594727, 0.008250935934484005, -0.7465302348136902, 0.20956465601921082, 0.6314326524734497, -0.05455269664525986, 0.024970615282654762, 0.02744322642683983, 9.268607139587402, -3.185337543487549, -1.1425241231918335, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.09002995491027832, -0.32867807149887085, -0.20669130980968475, 0.9171390533447266, -0.027476048097014427, 0.027823537588119507, 0.023926161229610443, 6.160475730895996, -0.2362777590751648, 7.549208641052246, -0.26580655574798584, -0.2259531319141388, -0.5313045382499695, 0.7720152139663696, -0.003242388367652893, 0.016499005258083344, 0.013689554296433926, 6.240119934082031, -1.6372730731964111, 7.43032693862915, 0.0)"
2023/02/21/14:09:43.608750,[],0,"(0.560692548751831, -0.39835694432258606, 0.6044264435768127, 0.40200039744377136, -0.0270333681255579, 0.01969280280172825, -0.0055009895004332066, 9.829381942749023, -0.3026411533355713, 0.48210325837135315, -0.14686670899391174, -0.7698634266853333, 0.0887792706489563, 0.6147021055221558, 0.006693216040730476, 0.0361991785466671, -0.04306116700172424, 8.87584400177002, -3.588829755783081, -2.318763017654419, -0.7461713552474976, -0.2259770780801773, -0.5941063165664673, 0.19799073040485382, -0.05884115397930145, -0.046136800199747086, -0.01731622964143753, 9.598776817321777, -0.22952333092689514, -2.1181154251098633, 0.0079366285353899, -0.7459926605224609, 0.20971935987472534, 0.6320204138755798, 0.0003897775895893574, 0.03218245133757591, 0.00701491441577673, 9.328018188476562, -3.2227940559387207, -1.1691439151763916, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.09036403894424438, -0.3283310532569885, -0.20656412839889526, 0.917259156703949, -0.01204006653279066, 0.017731448635458946, 0.020463746041059494, 6.183988094329834, -0.2933844029903412, 7.549128532409668, -0.26580655574798584, -0.2259531319141388, -0.5313045382499695, 0.7720152139663696, -0.003242388367652893, 0.016499005258083344, 0.013689554296433926, 6.240119934082031, -1.6372730731964111, 7.43032693862915, 0.0)"
2023/02/21/14:09:43.618623,[],0,"(0.560692548751831, -0.39835694432258606, 0.6044264435768127, 0.40200039744377136, -0.0270333681255579, 0.01969280280172825, -0.0055009895004332066, 9.829381942749023, -0.3026411533355713, 0.48210325837135315, -0.14686670899391174, -0.7698634266853333, 0.0887792706489563, 0.6147021055221558, 0.006693216040730476, 0.0361991785466671, -0.04306116700172424, 8.87584400177002, -3.588829755783081, -2.318763017654419, -0.7461713552474976, -0.2259770780801773, -0.5941063165664673, 0.19799073040485382, -0.05884115397930145, -0.046136800199747086, -0.01731622964143753, 9.598776817321777, -0.22952333092689514, -2.1181154251098633, 0.0079366285353899, -0.7459926605224609, 0.20971935987472534, 0.6320204138755798, 0.0003897775895893574, 0.03218245133757591, 0.00701491441577673, 9.328018188476562, -3.2227940559387207, -1.1691439151763916, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.09036403894424438, -0.3283310532569885, -0.20656412839889526, 0.917259156703949, -0.01204006653279066, 0.017731448635458946, 0.020463746041059494, 6.183988094329834, -0.2933844029903412, 7.549128532409668, -0.26580655574798584, -0.2259531319141388, -0.5313045382499695, 0.7720152139663696, -0.003242388367652893, 0.016499005258083344, 0.013689554296433926, 6.240119934082031, -1.6372730731964111, 7.43032693862915, 0.0)"
2023/02/21/14:09:43.628622,[],0,"(0.5604507327079773, -0.3982875645160675, 0.6044686436653137, 0.40234264731407166, -0.021439919248223305, 0.04475439712405205, -0.014204183593392372, 9.857647895812988, -0.2668296992778778, 0.5667967796325684, -0.14686670899391174, -0.7698634266853333, 0.0887792706489563, 0.6147021055221558, 0.006693216040730476, 0.0361991785466671, -0.04306116700172424, 8.87584400177002, -3.588829755783081, -2.318763017654419, -0.7461713552474976, -0.2259770780801773, -0.5941063165664673, 0.19799073040485382, -0.05884115397930145, -0.046136800199747086, -0.01731622964143753, 9.598776817321777, -0.22952333092689514, -2.1181154251098633, 0.008165398612618446, -0.7456997632980347, 0.20986095070838928, 0.6323160529136658, 0.035226963460445404, 0.038208939135074615, -0.021135646849870682, 9.25407600402832, -3.279749631881714, -1.0891448259353638, 0.6602200865745544, -0.41928553581237793, 0.4914953410625458, 0.38306838274002075, 0.06383658945560455, -0.07210125029087067, 0.06863759458065033, 9.622048377990723, 1.060536503791809, -2.0165767669677734, -0.0904989019036293, -0.32821372151374817, -0.206542506814003, 0.9172927141189575, -0.019395435228943825, 0.014488376677036285, 0.013994128443300724, 6.222228527069092, -0.33661147952079773, 7.504043102264404, -0.26580655574798584, -0.2259531319141388, -0.5313045382499695, 0.7720152139663696, -0.003242388367652893, 0.016499005258083344, 0.013689554296433926, 6.240119934082031, -1.6372730731964111, 7.43032693862915, 0.0)"
