time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:04:47.838652,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.14621393382549286, -0.7704116106033325, -0.015545030124485493, 0.6203593611717224, -0.6354076862335205, 0.07577873766422272, 0.03208400681614876, 8.634651184082031, -3.4923813343048096, -1.8202003240585327, -0.7483004331588745, -0.2250942587852478, -0.5933884382247925, 0.1930524855852127, 0.046629294753074646, -0.015217826701700687, -0.09290103614330292, 9.552008628845215, -1.8624905347824097, -2.3463900089263916, -0.13564667105674744, -0.7527923583984375, 0.13314102590084076, 0.6302198767662048, -0.7040004730224609, 0.6451338529586792, -0.7429590225219727, 7.901936054229736, -3.2670416831970215, -0.22324258089065552, 0.7331507205963135, -0.3157285749912262, 0.5513876676559448, 0.242439866065979, 0.03049294650554657, -0.018545029684901237, 0.046824757009744644, 9.448531150817871, -1.3408607244491577, -2.544393301010132, -0.06888563930988312, -0.28967535495758057, -0.24247153103351593, 0.9233366250991821, -0.08459734916687012, 0.8583700656890869, -0.2359883189201355, 5.765634059906006, -1.6739580631256104, 4.995651721954346, -0.30863168835639954, -0.19092607498168945, -0.5711314082145691, 0.7362762093544006, -0.008054377511143684, 0.0035442414227873087, 0.005478747189044952, 6.1568427085876465, -2.3053786754608154, 7.194519996643066, 0.0)"
2023/02/21/14:04:47.848756,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.14621393382549286, -0.7704116106033325, -0.015545030124485493, 0.6203593611717224, -0.6354076862335205, 0.07577873766422272, 0.03208400681614876, 8.634651184082031, -3.4923813343048096, -1.8202003240585327, -0.7483004331588745, -0.2250942587852478, -0.5933884382247925, 0.1930524855852127, 0.046629294753074646, -0.015217826701700687, -0.09290103614330292, 9.552008628845215, -1.8624905347824097, -2.3463900089263916, -0.13564667105674744, -0.7527923583984375, 0.13314102590084076, 0.6302198767662048, -0.7040004730224609, 0.6451338529586792, -0.7429590225219727, 7.901936054229736, -3.2670416831970215, -0.22324258089065552, 0.7331507205963135, -0.3157285749912262, 0.5513876676559448, 0.242439866065979, 0.03049294650554657, -0.018545029684901237, 0.046824757009744644, 9.448531150817871, -1.3408607244491577, -2.544393301010132, -0.06888563930988312, -0.28967535495758057, -0.24247153103351593, 0.9233366250991821, -0.08459734916687012, 0.8583700656890869, -0.2359883189201355, 5.765634059906006, -1.6739580631256104, 4.995651721954346, -0.30863168835639954, -0.19092607498168945, -0.5711314082145691, 0.7362762093544006, -0.008054377511143684, 0.0035442414227873087, 0.005478747189044952, 6.1568427085876465, -2.3053786754608154, 7.194519996643066, 0.0)"
2023/02/21/14:04:47.858639,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.14621393382549286, -0.7704116106033325, -0.015545030124485493, 0.6203593611717224, -0.6354076862335205, 0.07577873766422272, 0.03208400681614876, 8.634651184082031, -3.4923813343048096, -1.8202003240585327, -0.7483004331588745, -0.2250942587852478, -0.5933884382247925, 0.1930524855852127, 0.046629294753074646, -0.015217826701700687, -0.09290103614330292, 9.552008628845215, -1.8624905347824097, -2.3463900089263916, -0.13564667105674744, -0.7527923583984375, 0.13314102590084076, 0.6302198767662048, -0.7040004730224609, 0.6451338529586792, -0.7429590225219727, 7.901936054229736, -3.2670416831970215, -0.22324258089065552, 0.7331507205963135, -0.3157285749912262, 0.5513876676559448, 0.242439866065979, 0.03049294650554657, -0.018545029684901237, 0.046824757009744644, 9.448531150817871, -1.3408607244491577, -2.544393301010132, -0.06888563930988312, -0.28967535495758057, -0.24247153103351593, 0.9233366250991821, -0.08459734916687012, 0.8583700656890869, -0.2359883189201355, 5.765634059906006, -1.6739580631256104, 4.995651721954346, -0.30863168835639954, -0.19092607498168945, -0.5711314082145691, 0.7362762093544006, -0.008054377511143684, 0.0035442414227873087, 0.005478747189044952, 6.1568427085876465, -2.3053786754608154, 7.194519996643066, 0.0)"
2023/02/21/14:04:47.868600,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.1428481787443161, -0.7717205882072449, -0.011978385038673878, 0.6195952296257019, 0.4649410545825958, -0.12328658252954483, -0.09927885979413986, 8.243101119995117, -1.771584153175354, -2.0397932529449463, -0.747504711151123, -0.22769275307655334, -0.5929129719734192, 0.1945427507162094, 0.20630359649658203, -0.011476981453597546, -0.08352800458669662, 9.3612060546875, -1.0340824127197266, -2.6253855228424072, -0.13564667105674744, -0.7527923583984375, 0.13314102590084076, 0.6302198767662048, -0.7040004730224609, 0.6451338529586792, -0.7429590225219727, 7.901936054229736, -3.2670416831970215, -0.22324258089065552, 0.7331507205963135, -0.3157285749912262, 0.5513876676559448, 0.242439866065979, 0.03049294650554657, -0.018545029684901237, 0.046824757009744644, 9.448531150817871, -1.3408607244491577, -2.544393301010132, -0.07278180122375488, -0.3046356737613678, -0.23438294231891632, 0.9203067421913147, 0.27634304761886597, -1.4095662832260132, 0.5793213844299316, 5.151270389556885, -3.2380123138427734, 0.6447253227233887, -0.3087562024593353, -0.19087450206279755, -0.571124255657196, 0.7362428903579712, 0.01108131930232048, 0.0038839122280478477, -0.0028401114977896214, 6.166202068328857, -2.5413265228271484, 7.199410915374756, 0.0)"
2023/02/21/14:04:47.878686,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.1428481787443161, -0.7717205882072449, -0.011978385038673878, 0.6195952296257019, 0.4649410545825958, -0.12328658252954483, -0.09927885979413986, 8.243101119995117, -1.771584153175354, -2.0397932529449463, -0.747504711151123, -0.22769275307655334, -0.5929129719734192, 0.1945427507162094, 0.20630359649658203, -0.011476981453597546, -0.08352800458669662, 9.3612060546875, -1.0340824127197266, -2.6253855228424072, -0.13564667105674744, -0.7527923583984375, 0.13314102590084076, 0.6302198767662048, -0.7040004730224609, 0.6451338529586792, -0.7429590225219727, 7.901936054229736, -3.2670416831970215, -0.22324258089065552, 0.7331507205963135, -0.3157285749912262, 0.5513876676559448, 0.242439866065979, 0.03049294650554657, -0.018545029684901237, 0.046824757009744644, 9.448531150817871, -1.3408607244491577, -2.544393301010132, -0.07278180122375488, -0.3046356737613678, -0.23438294231891632, 0.9203067421913147, 0.27634304761886597, -1.4095662832260132, 0.5793213844299316, 5.151270389556885, -3.2380123138427734, 0.6447253227233887, -0.3087562024593353, -0.19087450206279755, -0.571124255657196, 0.7362428903579712, 0.01108131930232048, 0.0038839122280478477, -0.0028401114977896214, 6.166202068328857, -2.5413265228271484, 7.199410915374756, 0.0)"
2023/02/21/14:04:47.888621,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.13862793147563934, -0.7730454802513123, -0.007986433804035187, 0.6189662218093872, 0.6753483414649963, -0.21023419499397278, -0.13062214851379395, 8.157490730285645, -1.886038064956665, -2.1069302558898926, -0.7471435070037842, -0.23094969987869263, -0.5916782021522522, 0.19584619998931885, 0.20076391100883484, -0.07362157851457596, -0.10867179930210114, 9.645602226257324, -0.9197739958763123, -2.9326024055480957, -0.13564667105674744, -0.7527923583984375, 0.13314102590084076, 0.6302198767662048, -0.7040004730224609, 0.6451338529586792, -0.7429590225219727, 7.901936054229736, -3.2670416831970215, -0.22324258089065552, 0.735599160194397, -0.3111802637577057, 0.5522874593734741, 0.23882892727851868, 0.20717455446720123, 0.0035784731153398752, -0.08617758005857468, 9.613759994506836, -0.46432334184646606, -3.3998403549194336, -0.09275663644075394, -0.3130209445953369, -0.2331591099500656, 0.9159972071647644, -3.132474660873413, 1.4405779838562012, 0.40076300501823425, 1.6862075328826904, 2.4595019817352295, 8.098503112792969, -0.3084813058376312, -0.191145122051239, -0.5712447166442871, 0.7361944913864136, 0.03472048044204712, 0.004545303992927074, -0.023901503533124924, 6.1398749351501465, -2.6037490367889404, 7.222132682800293, 0.0)"
2023/02/21/14:04:47.898747,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.13862793147563934, -0.7730454802513123, -0.007986433804035187, 0.6189662218093872, 0.6753483414649963, -0.21023419499397278, -0.13062214851379395, 8.157490730285645, -1.886038064956665, -2.1069302558898926, -0.7471435070037842, -0.23094969987869263, -0.5916782021522522, 0.19584619998931885, 0.20076391100883484, -0.07362157851457596, -0.10867179930210114, 9.645602226257324, -0.9197739958763123, -2.9326024055480957, -0.13564667105674744, -0.7527923583984375, 0.13314102590084076, 0.6302198767662048, -0.7040004730224609, 0.6451338529586792, -0.7429590225219727, 7.901936054229736, -3.2670416831970215, -0.22324258089065552, 0.735599160194397, -0.3111802637577057, 0.5522874593734741, 0.23882892727851868, 0.20717455446720123, 0.0035784731153398752, -0.08617758005857468, 9.613759994506836, -0.46432334184646606, -3.3998403549194336, -0.09275663644075394, -0.3130209445953369, -0.2331591099500656, 0.9159972071647644, -3.132474660873413, 1.4405779838562012, 0.40076300501823425, 1.6862075328826904, 2.4595019817352295, 8.098503112792969, -0.3084813058376312, -0.191145122051239, -0.5712447166442871, 0.7361944913864136, 0.03472048044204712, 0.004545303992927074, -0.023901503533124924, 6.1398749351501465, -2.6037490367889404, 7.222132682800293, 0.0)"
2023/02/21/14:04:47.908642,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.13862793147563934, -0.7730454802513123, -0.007986433804035187, 0.6189662218093872, 0.6753483414649963, -0.21023419499397278, -0.13062214851379395, 8.157490730285645, -1.886038064956665, -2.1069302558898926, -0.7471435070037842, -0.23094969987869263, -0.5916782021522522, 0.19584619998931885, 0.20076391100883484, -0.07362157851457596, -0.10867179930210114, 9.645602226257324, -0.9197739958763123, -2.9326024055480957, -0.13564667105674744, -0.7527923583984375, 0.13314102590084076, 0.6302198767662048, -0.7040004730224609, 0.6451338529586792, -0.7429590225219727, 7.901936054229736, -3.2670416831970215, -0.22324258089065552, 0.735599160194397, -0.3111802637577057, 0.5522874593734741, 0.23882892727851868, 0.20717455446720123, 0.0035784731153398752, -0.08617758005857468, 9.613759994506836, -0.46432334184646606, -3.3998403549194336, -0.09275663644075394, -0.3130209445953369, -0.2331591099500656, 0.9159972071647644, -3.132474660873413, 1.4405779838562012, 0.40076300501823425, 1.6862075328826904, 2.4595019817352295, 8.098503112792969, -0.3084813058376312, -0.191145122051239, -0.5712447166442871, 0.7361944913864136, 0.03472048044204712, 0.004545303992927074, -0.023901503533124924, 6.1398749351501465, -2.6037490367889404, 7.222132682800293, 0.0)"
2023/02/21/14:04:47.918592,[],0,"(0.506924569606781, -0.35524144768714905, 0.6308211088180542, 0.46786290407180786, 0.00516404677182436, 0.03882753476500511, -0.047961875796318054, 8.463875770568848, 1.262158989906311, 1.8251516819000244, -0.13405442237854004, -0.774523138999939, -0.0037373241502791643, 0.6181661486625671, 0.7227275371551514, -0.24143323302268982, -0.14701740443706512, 8.325279235839844, -2.2035300731658936, -2.592578411102295, -0.7471435070037842, -0.23094969987869263, -0.5916782021522522, 0.19584619998931885, 0.20076391100883484, -0.07362157851457596, -0.10867179930210114, 9.645602226257324, -0.9197739958763123, -2.9326024055480957, -0.0996427834033966, -0.7475961446762085, 0.11989680677652359, 0.645597517490387, 0.26564133167266846, 0.20246842503547668, -0.6313948631286621, 7.617888927459717, -4.882198333740234, -1.950616717338562, 0.735599160194397, -0.3111802637577057, 0.5522874593734741, 0.23882892727851868, 0.20717455446720123, 0.0035784731153398752, -0.08617758005857468, 9.613759994506836, -0.46432334184646606, -3.3998403549194336, -0.09275663644075394, -0.3130209445953369, -0.2331591099500656, 0.9159972071647644, -3.132474660873413, 1.4405779838562012, 0.40076300501823425, 1.6862075328826904, 2.4595019817352295, 8.098503112792969, -0.3084813058376312, -0.191145122051239, -0.5712447166442871, 0.7361944913864136, 0.03472048044204712, 0.004545303992927074, -0.023901503533124924, 6.1398749351501465, -2.6037490367889404, 7.222132682800293, 0.0)"
2023/02/21/14:04:47.928746,[],0,"(0.5032829642295837, -0.3646412491798401, 0.6325874328613281, 0.4621429741382599, -0.12448141723871231, -0.1154148057103157, 0.3596756160259247, 9.522061347961426, 1.0252017974853516, 1.4844253063201904, -0.12921999394893646, -0.7765381336212158, 0.0017986125312745571, 0.616674542427063, 0.8507471084594727, -0.36613112688064575, -0.0848248153924942, 8.010211944580078, -2.3094799518585205, -3.7195065021514893, -0.7466464638710022, -0.23492276668548584, -0.5900415778160095, 0.1979425549507141, 0.26510319113731384, -0.07221127301454544, -0.09808915108442307, 9.755495071411133, -0.9574074149131775, -2.833496570587158, -0.09386208653450012, -0.7492511868476868, 0.12460070848464966, 0.6436514854431152, 0.820662796497345, -0.4470025897026062, -0.15088911354541779, 7.348806858062744, -3.4933602809906006, -5.26668643951416, 0.735599160194397, -0.3111802637577057, 0.5522874593734741, 0.23882892727851868, 0.20717455446720123, 0.0035784731153398752, -0.08617758005857468, 9.613759994506836, -0.46432334184646606, -3.3998403549194336, -0.08817581087350845, -0.3194049596786499, -0.2290945053100586, 0.9152711033821106, 0.8234105110168457, -0.6432453989982605, 0.18802675604820251, 12.652231216430664, -6.682730197906494, 1.575465202331543, -0.3075249493122101, -0.19204825162887573, -0.5717195868492126, 0.7359908819198608, 0.06222637742757797, 0.0024661507923156023, -0.05246080085635185, 6.190214157104492, -2.4129743576049805, 7.286701679229736, 0.0)"
