time,.layout.dim,.layout.data_offset,.data
2023/02/21/14:11:22.208699,[],0,"(0.5390544533729553, -0.40186768770217896, 0.6044273972511292, 0.4273056983947754, 0.08645538240671158, -0.018444130197167397, -0.006580732297152281, 9.810150146484375, -0.27110716700553894, 0.9634945392608643, -0.15132257342338562, -0.7725904583930969, 0.08788906037807465, 0.6103121638298035, 0.043300896883010864, -0.007487802766263485, -0.005329519975930452, 8.911231994628906, -3.325093984603882, -2.378840684890747, -0.7465319037437439, -0.21695400774478912, -0.5976226925849915, 0.19613300263881683, 0.09464754909276962, -0.009477001614868641, -0.04652898758649826, 9.590629577636719, -0.13966992497444153, -1.9448482990264893, 0.0680464431643486, -0.7529263496398926, 0.24773725867271423, 0.6058859825134277, 0.019154969602823257, -0.0065842317417263985, 0.015410194173455238, 9.266165733337402, -3.021761894226074, -1.3354308605194092, 0.6386327147483826, -0.44877591729164124, 0.47764459252357483, 0.40324196219444275, 0.06398453563451767, -0.006523448042571545, -0.043674591928720474, 9.614188194274902, 0.9124035239219666, -2.012289524078369, -0.07687103748321533, -0.3223384916782379, -0.15195325016975403, 0.9311814904212952, -0.0023108564782887697, 0.007461377419531345, 0.0010094264289364219, 6.182618618011475, -0.43814635276794434, 7.558394908905029, -0.23913946747779846, -0.2512691020965576, -0.46024438738822937, 0.8172216415405273, 0.007411242462694645, 0.014486170373857021, 0.002441916847601533, 6.243742942810059, -1.5990633964538574, 7.411550521850586, 0.0)"
2023/02/21/14:11:22.218682,[],0,"(0.5390544533729553, -0.40186768770217896, 0.6044273972511292, 0.4273056983947754, 0.08645538240671158, -0.018444130197167397, -0.006580732297152281, 9.810150146484375, -0.27110716700553894, 0.9634945392608643, -0.15132257342338562, -0.7725904583930969, 0.08788906037807465, 0.6103121638298035, 0.043300896883010864, -0.007487802766263485, -0.005329519975930452, 8.911231994628906, -3.325093984603882, -2.378840684890747, -0.7465319037437439, -0.21695400774478912, -0.5976226925849915, 0.19613300263881683, 0.09464754909276962, -0.009477001614868641, -0.04652898758649826, 9.590629577636719, -0.13966992497444153, -1.9448482990264893, 0.0680464431643486, -0.7529263496398926, 0.24773725867271423, 0.6058859825134277, 0.019154969602823257, -0.0065842317417263985, 0.015410194173455238, 9.266165733337402, -3.021761894226074, -1.3354308605194092, 0.6386327147483826, -0.44877591729164124, 0.47764459252357483, 0.40324196219444275, 0.06398453563451767, -0.006523448042571545, -0.043674591928720474, 9.614188194274902, 0.9124035239219666, -2.012289524078369, -0.07687103748321533, -0.3223384916782379, -0.15195325016975403, 0.9311814904212952, -0.0023108564782887697, 0.007461377419531345, 0.0010094264289364219, 6.182618618011475, -0.43814635276794434, 7.558394908905029, -0.23913946747779846, -0.2512691020965576, -0.46024438738822937, 0.8172216415405273, 0.007411242462694645, 0.014486170373857021, 0.002441916847601533, 6.243742942810059, -1.5990633964538574, 7.411550521850586, 0.0)"
2023/02/21/14:11:22.228622,[],0,"(0.5390544533729553, -0.40186768770217896, 0.6044273972511292, 0.4273056983947754, 0.08645538240671158, -0.018444130197167397, -0.006580732297152281, 9.810150146484375, -0.27110716700553894, 0.9634945392608643, -0.15132257342338562, -0.7725904583930969, 0.08788906037807465, 0.6103121638298035, 0.043300896883010864, -0.007487802766263485, -0.005329519975930452, 8.911231994628906, -3.325093984603882, -2.378840684890747, -0.7465319037437439, -0.21695400774478912, -0.5976226925849915, 0.19613300263881683, 0.09464754909276962, -0.009477001614868641, -0.04652898758649826, 9.590629577636719, -0.13966992497444153, -1.9448482990264893, 0.0680464431643486, -0.7529263496398926, 0.24773725867271423, 0.6058859825134277, 0.019154969602823257, -0.0065842317417263985, 0.015410194173455238, 9.266165733337402, -3.021761894226074, -1.3354308605194092, 0.6386327147483826, -0.44877591729164124, 0.47764459252357483, 0.40324196219444275, 0.06398453563451767, -0.006523448042571545, -0.043674591928720474, 9.614188194274902, 0.9124035239219666, -2.012289524078369, -0.07687103748321533, -0.3223384916782379, -0.15195325016975403, 0.9311814904212952, -0.0023108564782887697, 0.007461377419531345, 0.0010094264289364219, 6.182618618011475, -0.43814635276794434, 7.558394908905029, -0.23913946747779846, -0.2512691020965576, -0.46024438738822937, 0.8172216415405273, 0.007411242462694645, 0.014486170373857021, 0.002441916847601533, 6.243742942810059, -1.5990633964538574, 7.411550521850586, 0.0)"
2023/02/21/14:11:22.238726,[],0,"(0.5396350622177124, -0.401499480009079, 0.6045636534690857, 0.426725834608078, 0.10639379918575287, -0.03789136931300163, -0.0009229271090589464, 9.78307056427002, -0.31984883546829224, 0.9563548564910889, -0.15132257342338562, -0.7725904583930969, 0.08788906037807465, 0.6103121638298035, 0.043300896883010864, -0.007487802766263485, -0.005329519975930452, 8.911231994628906, -3.325093984603882, -2.378840684890747, -0.7463539242744446, -0.21818648278713226, -0.5971863269805908, 0.19677141308784485, 0.07908647507429123, -0.01857931911945343, -0.03672685846686363, 9.601238250732422, -0.24926194548606873, -1.935032606124878, 0.0680464431643486, -0.7529263496398926, 0.24773725867271423, 0.6058859825134277, 0.019154969602823257, -0.0065842317417263985, 0.015410194173455238, 9.266165733337402, -3.021761894226074, -1.3354308605194092, 0.6394144296646118, -0.44810813665390015, 0.4775376617908478, 0.402872234582901, 0.04374457895755768, -0.014296290464699268, -0.04594908654689789, 9.667032241821289, 0.89773029088974, -1.9158424139022827, -0.07696695625782013, -0.32216647267341614, -0.15196457505226135, 0.9312312602996826, -0.007915696129202843, 0.01356249488890171, 0.004275325685739517, 6.155407428741455, -0.4684785306453705, 7.560101509094238, -0.23886151611804962, -0.2511998414993286, -0.4603182077407837, 0.8172826766967773, 0.006852166727185249, 0.020319269970059395, 0.004258911591023207, 6.228215217590332, -1.5891554355621338, 7.469024658203125, 0.0)"
2023/02/21/14:11:22.248632,[],0,"(0.5396350622177124, -0.401499480009079, 0.6045636534690857, 0.426725834608078, 0.10639379918575287, -0.03789136931300163, -0.0009229271090589464, 9.78307056427002, -0.31984883546829224, 0.9563548564910889, -0.15132257342338562, -0.7725904583930969, 0.08788906037807465, 0.6103121638298035, 0.043300896883010864, -0.007487802766263485, -0.005329519975930452, 8.911231994628906, -3.325093984603882, -2.378840684890747, -0.7463539242744446, -0.21818648278713226, -0.5971863269805908, 0.19677141308784485, 0.07908647507429123, -0.01857931911945343, -0.03672685846686363, 9.601238250732422, -0.24926194548606873, -1.935032606124878, 0.0680464431643486, -0.7529263496398926, 0.24773725867271423, 0.6058859825134277, 0.019154969602823257, -0.0065842317417263985, 0.015410194173455238, 9.266165733337402, -3.021761894226074, -1.3354308605194092, 0.6394144296646118, -0.44810813665390015, 0.4775376617908478, 0.402872234582901, 0.04374457895755768, -0.014296290464699268, -0.04594908654689789, 9.667032241821289, 0.89773029088974, -1.9158424139022827, -0.07696695625782013, -0.32216647267341614, -0.15196457505226135, 0.9312312602996826, -0.007915696129202843, 0.01356249488890171, 0.004275325685739517, 6.155407428741455, -0.4684785306453705, 7.560101509094238, -0.23886151611804962, -0.2511998414993286, -0.4603182077407837, 0.8172826766967773, 0.006852166727185249, 0.020319269970059395, 0.004258911591023207, 6.228215217590332, -1.5891554355621338, 7.469024658203125, 0.0)"
2023/02/21/14:11:22.258573,[],0,"(0.5396350622177124, -0.401499480009079, 0.6045636534690857, 0.426725834608078, 0.10639379918575287, -0.03789136931300163, -0.0009229271090589464, 9.78307056427002, -0.31984883546829224, 0.9563548564910889, -0.15132257342338562, -0.7725904583930969, 0.08788906037807465, 0.6103121638298035, 0.043300896883010864, -0.007487802766263485, -0.005329519975930452, 8.911231994628906, -3.325093984603882, -2.378840684890747, -0.7463539242744446, -0.21818648278713226, -0.5971863269805908, 0.19677141308784485, 0.07908647507429123, -0.01857931911945343, -0.03672685846686363, 9.601238250732422, -0.24926194548606873, -1.935032606124878, 0.0680464431643486, -0.7529263496398926, 0.24773725867271423, 0.6058859825134277, 0.019154969602823257, -0.0065842317417263985, 0.015410194173455238, 9.266165733337402, -3.021761894226074, -1.3354308605194092, 0.6394144296646118, -0.44810813665390015, 0.4775376617908478, 0.402872234582901, 0.04374457895755768, -0.014296290464699268, -0.04594908654689789, 9.667032241821289, 0.89773029088974, -1.9158424139022827, -0.07696695625782013, -0.32216647267341614, -0.15196457505226135, 0.9312312602996826, -0.007915696129202843, 0.01356249488890171, 0.004275325685739517, 6.155407428741455, -0.4684785306453705, 7.560101509094238, -0.23886151611804962, -0.2511998414993286, -0.4603182077407837, 0.8172826766967773, 0.006852166727185249, 0.020319269970059395, 0.004258911591023207, 6.228215217590332, -1.5891554355621338, 7.469024658203125, 0.0)"
2023/02/21/14:11:22.268886,[],0,"(0.5396350622177124, -0.401499480009079, 0.6045636534690857, 0.426725834608078, 0.10639379918575287, -0.03789136931300163, -0.0009229271090589464, 9.78307056427002, -0.31984883546829224, 0.9563548564910889, -0.15132257342338562, -0.7725904583930969, 0.08788906037807465, 0.6103121638298035, 0.043300896883010864, -0.007487802766263485, -0.005329519975930452, 8.911231994628906, -3.325093984603882, -2.378840684890747, -0.7463539242744446, -0.21818648278713226, -0.5971863269805908, 0.19677141308784485, 0.07908647507429123, -0.01857931911945343, -0.03672685846686363, 9.601238250732422, -0.24926194548606873, -1.935032606124878, 0.0680464431643486, -0.7529263496398926, 0.24773725867271423, 0.6058859825134277, 0.019154969602823257, -0.0065842317417263985, 0.015410194173455238, 9.266165733337402, -3.021761894226074, -1.3354308605194092, 0.6394144296646118, -0.44810813665390015, 0.4775376617908478, 0.402872234582901, 0.04374457895755768, -0.014296290464699268, -0.04594908654689789, 9.667032241821289, 0.89773029088974, -1.9158424139022827, -0.07696695625782013, -0.32216647267341614, -0.15196457505226135, 0.9312312602996826, -0.007915696129202843, 0.01356249488890171, 0.004275325685739517, 6.155407428741455, -0.4684785306453705, 7.560101509094238, -0.23886151611804962, -0.2511998414993286, -0.4603182077407837, 0.8172826766967773, 0.006852166727185249, 0.020319269970059395, 0.004258911591023207, 6.228215217590332, -1.5891554355621338, 7.469024658203125, 0.0)"
2023/02/21/14:11:22.278956,[],0,"(0.5405175089836121, -0.4006134867668152, 0.6051040887832642, 0.4256744086742401, 0.10526145994663239, -0.015491079539060593, 0.003198964288458228, 9.738356590270996, -0.2699982523918152, 0.9477016925811768, -0.14948798716068268, -0.7727696299552917, 0.08919958025217056, 0.6103473901748657, 0.06984195113182068, -0.00310627487488091, -0.033887118101119995, 8.903748512268066, -3.3367760181427, -2.4474754333496094, -0.7461605668067932, -0.21909014880657196, -0.5968396067619324, 0.19755099713802338, 0.07905469089746475, -0.002062531653791666, -0.01736137457191944, 9.563437461853027, -0.35235536098480225, -1.9148029088974, 0.06962759792804718, -0.7527062296867371, 0.24990442395210266, 0.6050893664360046, 0.053509198129177094, -0.015001337043941021, 0.005293106660246849, 9.26459789276123, -2.978909730911255, -1.4149243831634521, 0.6394144296646118, -0.44810813665390015, 0.4775376617908478, 0.402872234582901, 0.04374457895755768, -0.014296290464699268, -0.04594908654689789, 9.667032241821289, 0.89773029088974, -1.9158424139022827, -0.07705411314964294, -0.3220684230327606, -0.15196388959884644, 0.9312580823898315, -0.013237259350717068, 0.01805949956178665, 0.008445722050964832, 6.195636749267578, -0.469510018825531, 7.55864143371582, -0.23861064016819, -0.2510983645915985, -0.46034717559814453, 0.8173708319664001, 0.005722986999899149, 0.019793801009655, 0.008124735206365585, 6.198090553283691, -1.5854326486587524, 7.468315124511719, 0.0)"
2023/02/21/14:11:22.288624,[],0,"(0.5405175089836121, -0.4006134867668152, 0.6051040887832642, 0.4256744086742401, 0.10526145994663239, -0.015491079539060593, 0.003198964288458228, 9.738356590270996, -0.2699982523918152, 0.9477016925811768, -0.14948798716068268, -0.7727696299552917, 0.08919958025217056, 0.6103473901748657, 0.06984195113182068, -0.00310627487488091, -0.033887118101119995, 8.903748512268066, -3.3367760181427, -2.4474754333496094, -0.7461605668067932, -0.21909014880657196, -0.5968396067619324, 0.19755099713802338, 0.07905469089746475, -0.002062531653791666, -0.01736137457191944, 9.563437461853027, -0.35235536098480225, -1.9148029088974, 0.06962759792804718, -0.7527062296867371, 0.24990442395210266, 0.6050893664360046, 0.053509198129177094, -0.015001337043941021, 0.005293106660246849, 9.26459789276123, -2.978909730911255, -1.4149243831634521, 0.6394144296646118, -0.44810813665390015, 0.4775376617908478, 0.402872234582901, 0.04374457895755768, -0.014296290464699268, -0.04594908654689789, 9.667032241821289, 0.89773029088974, -1.9158424139022827, -0.07705411314964294, -0.3220684230327606, -0.15196388959884644, 0.9312580823898315, -0.013237259350717068, 0.01805949956178665, 0.008445722050964832, 6.195636749267578, -0.469510018825531, 7.55864143371582, -0.23861064016819, -0.2510983645915985, -0.46034717559814453, 0.8173708319664001, 0.005722986999899149, 0.019793801009655, 0.008124735206365585, 6.198090553283691, -1.5854326486587524, 7.468315124511719, 0.0)"
2023/02/21/14:11:22.298655,[],0,"(0.5405175089836121, -0.4006134867668152, 0.6051040887832642, 0.4256744086742401, 0.10526145994663239, -0.015491079539060593, 0.003198964288458228, 9.738356590270996, -0.2699982523918152, 0.9477016925811768, -0.14948798716068268, -0.7727696299552917, 0.08919958025217056, 0.6103473901748657, 0.06984195113182068, -0.00310627487488091, -0.033887118101119995, 8.903748512268066, -3.3367760181427, -2.4474754333496094, -0.7461605668067932, -0.21909014880657196, -0.5968396067619324, 0.19755099713802338, 0.07905469089746475, -0.002062531653791666, -0.01736137457191944, 9.563437461853027, -0.35235536098480225, -1.9148029088974, 0.06962759792804718, -0.7527062296867371, 0.24990442395210266, 0.6050893664360046, 0.053509198129177094, -0.015001337043941021, 0.005293106660246849, 9.26459789276123, -2.978909730911255, -1.4149243831634521, 0.6394144296646118, -0.44810813665390015, 0.4775376617908478, 0.402872234582901, 0.04374457895755768, -0.014296290464699268, -0.04594908654689789, 9.667032241821289, 0.89773029088974, -1.9158424139022827, -0.07705411314964294, -0.3220684230327606, -0.15196388959884644, 0.9312580823898315, -0.013237259350717068, 0.01805949956178665, 0.008445722050964832, 6.195636749267578, -0.469510018825531, 7.55864143371582, -0.23861064016819, -0.2510983645915985, -0.46034717559814453, 0.8173708319664001, 0.005722986999899149, 0.019793801009655, 0.008124735206365585, 6.198090553283691, -1.5854326486587524, 7.468315124511719, 0.0)"
